index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
43,Linear,0.28420642404607677,0.09400163152859349,0.20993944264866102,0.71717033885085,0.5006883814484634,S0,Boulware,0.030623700935393572,n52yjM9M0,False,False,False,,2100392606315222432,0.8415443922862553,0.8415443922862553,0.9990690370185615,1.0
44,MiCRO,0.5332623339669922,0.367004711095078,0.26265222788551695,0.5459025885935019,0.5395824612802471,S9,RVFitter,0.10160089819692075,noQxclfUS,False,False,False,,4708408959055162062,0.9573466239743965,0.9887641241215216,0.9193906158412358,1.0
45,RVFitter,0.5459025885935019,0.41439734090874447,0.22456395243974595,0.5332623339669922,0.5395824612802471,S9,MiCRO,12.939311500638723,n9CIUOHRP,False,False,False,,4708408959055162062,0.9573466239743965,0.9887641241215216,0.9193906158412358,1.0
46,Boulware,0.026474408429436977,0.026474408429436977,0.0,0.38326144067299506,0.20486792455121602,DivideThePieGen7,MiCRO,0.022445600596256554,nzNGJVLwl,False,False,False,,5362001545485336321,0.6150931814956782,0.7219368304188765,0.35840369922269616,0.7782384295529384
47,MiCRO,0.38326144067299506,0.38326144067299506,0.0,0.026474408429436977,0.20486792455121602,DivideThePieGen7,Boulware,0.008590900572016835,nXYPlEAo8,False,False,False,,5362001545485336321,0.6150931814956782,0.7219368304188765,0.35840369922269616,0.7782384295529384
48,Group14,0.6214486222106854,0.41871865016413373,0.3487639369537585,0.6194712098422879,0.6204599160264866,S3,Linear,125.50414578884374,ncFjA8nhO,False,False,False,,-7099810524218390669,0.94910901783126,0.9639985905294468,0.9829402694687984,1.0
49,Linear,0.6194712098422879,0.49046483612744673,0.25318443723171313,0.6214486222106854,0.6204599160264866,S3,Group14,0.8450763038126752,n6TPwMqqg,False,False,False,,-7099810524218390669,0.94910901783126,0.9639985905294468,0.9829402694687984,1.0
50,MiCRO,0.1985404739314347,0.1985404739314347,0.0,0.09400163152859349,0.1462710527300141,S0,MiCRO,0.01610399957280606,nbJmtkvA8,False,False,False,,9139096146799440593,0.6451512326635347,0.6451512326635347,0.29186792665710837,0.6451512326635347
51,MiCRO,0.09400163152859349,0.09400163152859349,0.0,0.1985404739314347,0.1462710527300141,S0,MiCRO,0.04822289990261197,nm9xBA6wE,False,False,False,,9139096146799440593,0.6451512326635347,0.6451512326635347,0.29186792665710837,0.6451512326635347
52,NashSeeker,0.6153761616447966,0.44998078471779285,0.3007083613290522,0.43529583990874,0.5253360007767682,S5,Conceder,0.0179788003442809,nEFcGD1ab,False,False,False,,-2247931300103855805,0.9955913188483979,0.9821992810597996,0.9811339317319997,1.0
53,Conceder,0.43529583990874,0.24297314959269287,0.2540500250586498,0.6153761616447966,0.5253360007767682,S5,NashSeeker,0.007027000188827515,nL6tuac0W,False,False,False,,-2247931300103855805,0.9955913188483979,0.9821992810597996,0.9811339317319997,1.0
54,MiCRO,0.2960494742333691,0.2960494742333691,0.0,0.217528935169818,0.25678920470159355,S8,NashSeeker,0.03770920087117702,nquRrak1y,False,False,False,,-3351736794431089551,0.7069695724153242,0.7388837456172996,0.43021858342811964,0.7456664811047873
55,NashSeeker,0.217528935169818,0.217528935169818,0.0,0.2960494742333691,0.25678920470159355,S8,MiCRO,0.02993740059901029,n3S32xPyr,False,False,False,,-3351736794431089551,0.7069695724153242,0.7388837456172996,0.43021858342811964,0.7456664811047873
56,RVFitter,0.5709606814878762,0.367004711095078,0.3222077225023914,0.5279701066646724,0.5494653940762743,S9,NashSeeker,0.029556799679994583,nUc64vphY,False,False,False,,-6847930661992913718,0.9868655951110498,0.9592451529848683,0.9362300728689871,1.0
57,NashSeeker,0.5279701066646724,0.41439734090874447,0.1939416838239282,0.5709606814878762,0.5494653940762743,S9,RVFitter,0.00960100011434406,nswG5S3kV,False,False,False,,-6847930661992913718,0.9868655951110498,0.9592451529848683,0.9362300728689871,1.0
58,Linear,0.6252788430809351,0.5837483496562005,0.09977256159929414,0.4984747020656096,0.5618767725732723,S6,NashSeeker,0.020413300720974803,nGkiOc4zL,False,False,False,,1710649833272225524,0.8256609845881253,0.795104026914008,0.9959378584630982,1.0
59,NashSeeker,0.4984747020656096,0.0348000863015736,0.48039230959661033,0.6252788430809351,0.5618767725732723,S6,Linear,0.018350399215705693,nFa2mX2Dn,False,False,False,,1710649833272225524,0.8256609845881253,0.795104026914008,0.9959378584630982,1.0
60,Linear,0.6579927315438217,0.5459985940670443,0.25076769080587785,0.8392030853913406,0.7485979084675811,S4,RVFitter,0.10308389645069838,niXmRmFLb,False,False,False,,5370010363134034135,0.9427300105510504,0.9691833537754266,0.9796431594520508,1.0
61,RVFitter,0.8392030853913406,0.6609063616709745,0.5258046695668542,0.6579927315438217,0.7485979084675811,S4,Linear,5.335491702426225,n5g7yHhDM,False,False,False,,5370010363134034135,0.9427300105510504,0.9691833537754266,0.9796431594520508,1.0
62,Group14,0.5834835890215523,0.44998078471779285,0.24272389144670337,0.4545179702625102,0.5190007796420313,S5,Boulware,2.547228500014171,n91lftmMQ,False,False,False,,-3490427297325353325,0.9694349319426004,0.9563604263033273,0.9693020747659331,0.9898754492551514
63,Boulware,0.4545179702625102,0.24297314959269287,0.2794416348059501,0.5834835890215523,0.5190007796420313,S5,Group14,0.018263100180774927,ndP2016kq,False,False,False,,-3490427297325353325,0.9694349319426004,0.9563604263033273,0.9693020747659331,0.9898754492551514
64,Boulware,0.7021005300978087,0.05613081018144523,0.6843847928128068,0.22015584781770153,0.4611281889577551,S1,Conceder,0.021135999937541783,ndOf9Ui6Y,False,False,False,,-786947985910009156,0.6986717792689315,0.7534324921082561,0.9408781931564842,1.0
65,Conceder,0.22015584781770153,0.06580118343134599,0.1652267821889411,0.7021005300978087,0.4611281889577551,S1,Boulware,0.007176400045864284,nm3vi3mv3,False,False,False,,-786947985910009156,0.6986717792689315,0.7534324921082561,0.9408781931564842,1.0
66,Group14,0.7605004085090689,0.5459985940670443,0.48029411086317886,0.7619310402997157,0.7612157244043922,S4,Linear,22.27401430287864,nyJJCJxFP,False,False,False,,-6950953139046382732,0.9653268769395967,0.9388743138935796,0.9961553042629088,1.0
67,Linear,0.7619310402997157,0.6609063616709745,0.29792610125463187,0.7605004085090689,0.7612157244043922,S4,Group14,0.17727550317067653,n7WJp7mIp,False,False,False,,-6950953139046382732,0.9653268769395967,0.9388743138935796,0.9961553042629088,1.0
68,MiCRO,0.6232809294327312,0.2960494742333691,0.46485007571092246,0.40715586556386807,0.5152183974982996,S8,Linear,0.02458349976222962,nDow7io2H,False,False,False,,-4016652312198236849,0.8500257777898502,0.9246272429879165,0.8631847642715519,1.0
69,Linear,0.40715586556386807,0.217528935169818,0.24234369667740288,0.6232809294327312,0.5152183974982996,S8,MiCRO,0.03637929994147271,nLoztDjaT,False,False,False,,-4016652312198236849,0.8500257777898502,0.9246272429879165,0.8631847642715519,1.0
70,Boulware,0.5132217959178174,0.2960494742333691,0.3085050919564819,0.546949227602187,0.5300855117600022,S8,Boulware,0.0700359990587458,nkEWXXon1,False,False,False,,1254974386489446149,0.9752158510833397,0.9489082990341114,0.8880927772262491,0.9977016429188407
71,Boulware,0.546949227602187,0.217528935169818,0.42099996694940073,0.5132217959178174,0.5300855117600022,S8,Boulware,0.06346970144659281,ne3m1xPUk,False,False,False,,1254974386489446149,0.9752158510833397,0.9489082990341114,0.8880927772262491,0.9977016429188407
72,RVFitter,0.837915340174341,0.5459985940670443,0.6536350024935159,0.6903919852936355,0.7641536627339882,S4,Conceder,7.53528739453759,nZU4Yf1mz,False,False,False,,-5834271397023561003,0.8899080160000713,0.8635157905809937,1.0,1.0
73,Conceder,0.6903919852936355,0.6609063616709745,0.08695436608359285,0.837915340174341,0.7641536627339882,S4,RVFitter,0.1804082983871922,nXQi903cn,False,False,False,,-5834271397023561003,0.8899080160000713,0.8635157905809937,1.0,1.0
74,MiCRO,0.367004711095078,0.367004711095078,0.0,0.41439734090874447,0.39070102600191126,S9,NashSeeker,0.12327769456896931,nox2D25o5,False,False,False,,8925944558770363715,0.8269802450813928,0.8547216259854078,0.665712625375968,0.8653689049702822
75,NashSeeker,0.41439734090874447,0.41439734090874447,0.0,0.367004711095078,0.39070102600191126,S9,MiCRO,0.05856930511072278,n0Ry6O9Ji,False,False,False,,8925944558770363715,0.8269802450813928,0.8547216259854078,0.665712625375968,0.8653689049702822
76,MiCRO,0.687290061785925,0.367004711095078,0.5059837826675436,0.46033570851490296,0.573812885150414,S9,Linear,0.11303829785902053,nJ4kBT3OQ,False,False,False,,7797474872140347336,0.9179327185835852,0.8641928217239134,0.9777155851292088,1.0
77,Linear,0.46033570851490296,0.41439734090874447,0.07844630978528366,0.687290061785925,0.573812885150414,S9,MiCRO,0.24213460087776184,neIoTkDq7,False,False,False,,7797474872140347336,0.9179327185835852,0.8641928217239134,0.9777155851292088,1.0
78,NashSeeker,0.5947202687852488,0.4764218565298745,0.22594222797637498,0.38716916869380236,0.49094471873952555,S2,Conceder,0.05952339561190456,nNs7EVRnO,False,False,False,,-479888105197647316,0.8758321860606622,0.9299545462716873,0.8861013692466619,1.0
79,Conceder,0.38716916869380236,0.129857508001421,0.29571209664911013,0.5947202687852488,0.49094471873952555,S2,NashSeeker,0.15954459982458502,n7d0URi7K,False,False,False,,-479888105197647316,0.8758321860606622,0.9299545462716873,0.8861013692466619,1.0
80,Conceder,0.6242102175657427,0.5459985940670443,0.17512477582153962,0.8606085268524235,0.7424093722090831,S4,Group14,0.07842150155920535,nBF1TjLHK,False,False,False,,-3771472198802946829,0.9141302982036733,0.9405631781336735,0.9715446099582793,1.0
81,Group14,0.8606085268524235,0.6609063616709745,0.5889302326143805,0.6242102175657427,0.7424093722090831,S4,Conceder,18.557706599822268,n5yOq3LLa,False,False,False,,-3771472198802946829,0.9141302982036733,0.9405631781336735,0.9715446099582793,1.0
82,MiCRO,0.41871865016413373,0.41871865016413373,0.0,0.49046483612744673,0.4545917431457902,S3,Conceder,0.2565411957912147,nbQQ9h2DN,False,False,False,,-5761778198972991405,0.8283769534098395,0.8304484541947323,0.7201698594288224,0.8311814551694796
83,Conceder,0.49046483612744673,0.49046483612744673,0.0,0.41871865016413373,0.4545917431457902,S3,MiCRO,0.5335512013407424,nRcuipiYh,False,False,False,,-5761778198972991405,0.8283769534098395,0.8304484541947323,0.7201698594288224,0.8311814551694796
84,Group14,0.5837483496562005,0.5837483496562005,0.0,0.0348000863015736,0.30927421797888704,S6,MiCRO,0.37823620007839054,nfVULYGpg,False,False,False,,7698520721560527963,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
85,MiCRO,0.0348000863015736,0.0348000863015736,0.0,0.5837483496562005,0.30927421797888704,S6,Group14,5.5999960750341415e-05,n8mGyGdRS,False,False,False,,7698520721560527963,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
86,NashSeeker,0.4445262687780224,0.2960494742333691,0.2109193602532735,0.6190084473092984,0.5317673580436604,S8,Conceder,0.015018400154076517,n0dIPh7Do,False,False,False,,-4637670129924126827,0.9522571110611188,0.8792165608448264,0.8909105028644436,0.9727243042622624
87,Conceder,0.6190084473092984,0.217528935169818,0.51309183199843,0.4445262687780224,0.5317673580436604,S8,NashSeeker,0.006393199670128524,nd5UsX3VX,False,False,False,,-4637670129924126827,0.9522571110611188,0.8792165608448264,0.8909105028644436,0.9727243042622624
88,RVFitter,0.7940373561530893,0.5837483496562005,0.5051968114077204,0.2811487521792513,0.5375930541661703,S6,Group14,0.04904709872789681,ndiw6Qczv,False,False,False,,37304492326867369,0.979766541341439,0.9896637980989601,0.9528944801167614,1.0
89,Group14,0.2811487521792513,0.0348000863015736,0.25523071685090154,0.7940373561530893,0.5375930541661703,S6,RVFitter,10.626343000214547,nnK95VTuq,False,False,False,,37304492326867369,0.979766541341439,0.9896637980989601,0.9528944801167614,1.0
90,Conceder,0.599911575147155,0.367004711095078,0.36794407183504396,0.5141986442131449,0.5570551096801499,S9,NashSeeker,0.04773329815361649,nnY9On0lD,False,False,False,,-7821624652425346933,0.9904649604567999,0.936575708552718,0.9491621338676912,1.0
91,NashSeeker,0.5141986442131449,0.41439734090874447,0.170424948990623,0.599911575147155,0.5570551096801499,S9,Conceder,0.01807580201420933,n0wRHemHx,False,False,False,,-7821624652425346933,0.9904649604567999,0.936575708552718,0.9491621338676912,1.0
92,MiCRO,0.2960494742333691,0.2960494742333691,0.0,0.217528935169818,0.25678920470159355,S8,MiCRO,0.0164066010620445,np3YNZmh3,False,False,False,,3007703493164521944,0.7069695724153242,0.7388837456172996,0.43021858342811964,0.7456664811047873
93,MiCRO,0.217528935169818,0.217528935169818,0.0,0.2960494742333691,0.25678920470159355,S8,MiCRO,0.017395199742168188,n35jHZLYJ,False,False,False,,3007703493164521944,0.7069695724153242,0.7388837456172996,0.43021858342811964,0.7456664811047873
94,RVFitter,0.367004711095078,0.367004711095078,0.0,0.41439734090874447,0.39070102600191126,S9,Group14,15.64844259689562,n1cjkoTJw,False,False,False,,-1209206317395043860,0.8269802450813928,0.8547216259854078,0.665712625375968,0.8653689049702822
95,Group14,0.41439734090874447,0.41439734090874447,0.0,0.367004711095078,0.39070102600191126,S9,RVFitter,90.36980969959404,n7oPphJ5d,False,False,False,,-1209206317395043860,0.8269802450813928,0.8547216259854078,0.665712625375968,0.8653689049702822
96,RVFitter,0.5997793849193287,0.1985404739314347,0.5006352759397706,0.40216881560246076,0.5009741002608947,S0,NashSeeker,0.05936040042433888,nafODg4Iv,False,False,False,,-1763298419921691361,0.9592214118921542,0.9592214118921542,0.9996391577351,1.0
97,NashSeeker,0.40216881560246076,0.09400163152859349,0.3401409922998036,0.5997793849193287,0.5009741002608947,S0,RVFitter,0.017580999876372516,nKYu4GCFd,False,False,False,,-1763298419921691361,0.9592214118921542,0.9592214118921542,0.9996391577351,1.0
98,Group14,0.5837483496562005,0.5837483496562005,0.0,0.0348000863015736,0.30927421797888704,S6,RVFitter,0.4702231001574546,nqqmwYG54,False,False,False,,2020736712189978095,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
99,RVFitter,0.0348000863015736,0.0348000863015736,0.0,0.5837483496562005,0.30927421797888704,S6,Group14,4.979991354048252e-05,niyexEMeZ,False,False,False,,2020736712189978095,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
100,Linear,0.8316536862716833,0.5837483496562005,0.5955660149592862,0.22980068207841137,0.5307271841750474,S6,Conceder,0.007892200374044478,n7PsrICd2,False,False,False,,941556466139256746,0.9347575833737644,0.9653272439333652,0.9407245877324782,1.0
101,Conceder,0.22980068207841137,0.0348000863015736,0.2020313025408797,0.8316536862716833,0.5307271841750474,S6,Linear,0.017684899270534515,nwufxsLN5,False,False,False,,941556466139256746,0.9347575833737644,0.9653272439333652,0.9407245877324782,1.0
102,Conceder,0.599911575147155,0.367004711095078,0.36794407183504396,0.5141986442131449,0.5570551096801499,S9,NashSeeker,0.05352100043091923,nm7mfw4kw,False,False,False,,-5016841682016902604,0.9904649604567999,0.936575708552718,0.9491621338676912,1.0
103,NashSeeker,0.5141986442131449,0.41439734090874447,0.170424948990623,0.599911575147155,0.5570551096801499,S9,Conceder,0.027403900283388793,nZlhlaSdh,False,False,False,,-5016841682016902604,0.9904649604567999,0.936575708552718,0.9491621338676912,1.0
104,Conceder,0.5837483496562005,0.5837483496562005,0.0,0.0348000863015736,0.30927421797888704,S6,MiCRO,0.025498001603409648,nfGRIiFdv,False,False,False,,1882266192576989128,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
105,MiCRO,0.0348000863015736,0.0348000863015736,0.0,0.5837483496562005,0.30927421797888704,S6,Conceder,0.012312199920415878,nORDD1rfW,False,False,False,,1882266192576989128,0.765491055752695,0.7731232709338021,0.5481947597176652,0.777044369183972
106,Conceder,0.5034664812331591,0.44998078471779285,0.09724332355902049,0.5619489837622802,0.5327077324977196,S5,RVFitter,0.013895998941734433,nb5Cx8pVg,False,False,False,,6378181463091794237,0.8760823329564985,0.8626902951679003,0.9949016082597005,1.0
107,RVFitter,0.5619489837622802,0.24297314959269287,0.4213533958511076,0.5034664812331591,0.5327077324977196,S5,Conceder,0.8349533007713035,n7Y8W4n7t,False,False,False,,6378181463091794237,0.8760823329564985,0.8626902951679003,0.9949016082597005,1.0
108,Conceder,0.49160085430178224,0.2960494742333691,0.2777913687264452,0.5920855615275937,0.541843207914688,S8,NashSeeker,0.016479101381264627,n6E4Y0zVI,False,False,False,,7036093776553221385,0.9893706259060115,0.9136163298098594,0.9077913443444633,1.0
109,NashSeeker,0.5920855615275937,0.217528935169818,0.4786843158718782,0.49160085430178224,0.541843207914688,S8,Conceder,0.020547098596580327,nCnuzdJnW,False,False,False,,7036093776553221385,0.9893706259060115,0.9136163298098594,0.9077913443444633,1.0
