index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
25,Group14,0.8101497926390896,0.11387781071089952,0.785751660825445,0.26858257150393544,0.5393661820715125,S3,Conceder,10.244962999946438,nlL0VItR4,False,False,False,,4367520153875836,0.796828523552009,0.796828523552009,0.9400621707077411,1.0
26,Linear,0.7250016420091077,0.03304069759358923,0.7156050339383248,0.3529893918652112,0.5389955169371594,S3,Conceder,0.07391650148201734,nWUzLixAt,False,False,False,,2193533877608397091,0.741105959895634,0.741105959895634,0.9394161378595797,0.9980020562218869
27,Conceder,0.3529893918652112,0.11387781071089952,0.26984041709433,0.7250016420091077,0.5389955169371594,S3,Linear,0.07307629869319499,nLBp8JQhg,False,False,False,,2193533877608397091,0.741105959895634,0.741105959895634,0.9394161378595797,0.9980020562218869
28,Conceder,0.7894043938939824,0.750501491396335,0.1559243889487359,0.2771156154815731,0.5332600046877778,S0,Boulware,0.09327829838730395,nifkfcyLn,False,False,False,,6398444385010675247,0.9594499715508438,0.9851730130692524,0.9451217718335967,0.9905375639215414
29,Boulware,0.2771156154815731,0.23922858099389,0.04980081209830363,0.7894043938939824,0.5332600046877778,S0,Conceder,0.06001130060758442,n0jeAHNxQ,False,False,False,,6398444385010675247,0.9594499715508438,0.9851730130692524,0.9451217718335967,0.9905375639215414
30,NashSeeker,0.5713413937399762,0.0001875984133678888,0.5712609629768818,0.6238654389442072,0.5976034163420917,S8,Group14,0.0478283001575619,nkJvXlvU1,False,False,False,,6786347023822261855,0.8305177505396012,0.7592835384871264,0.9800274616039556,1.0
31,Group14,0.6238654389442072,0.5318569662920022,0.19653923272859147,0.5713413937399762,0.5976034163420917,S8,NashSeeker,1.0276596999028698,nC88INuCG,False,False,False,,6786347023822261855,0.8305177505396012,0.7592835384871264,0.9800274616039556,1.0
32,Boulware,0.5848047499380282,0.21112916989356692,0.47614543951209126,0.5268856170612477,0.555845183499638,S2,Boulware,0.14656310493592173,nSoWBjDhz,False,False,False,,7572632379079242597,0.6609357528598616,0.832864607529918,0.7430426933072322,1.0
33,Boulware,0.5268856170612477,0.3763596930734031,0.4687442118198412,0.5848047499380282,0.555845183499638,S2,Boulware,0.15427570173051208,n99jDW5jE,False,False,False,,7572632379079242597,0.6609357528598616,0.832864607529918,0.7430426933072322,1.0
34,Boulware,0.8344040351221333,0.03304069759358923,0.828745672681613,0.21476654024200592,0.5245852876820696,S3,Conceder,0.10474100091960281,nVuebAHzk,False,False,False,,-2544441341083522953,0.6164724510772331,0.6164724510772331,0.9143005265286863,1.0
35,Conceder,0.21476654024200592,0.11387781071089952,0.1138541961262084,0.8344040351221333,0.5245852876820696,S3,Boulware,0.08153320092242211,nuhFE7aIW,False,False,False,,-2544441341083522953,0.6164724510772331,0.6164724510772331,0.9143005265286863,1.0
36,Boulware,0.6093352666475064,0.3919395027035125,0.3575232479507589,0.20845489135213446,0.4088950789998204,S1,Conceder,0.0074778004782274365,nfQtBRtSD,False,False,False,,7052983762120880286,0.8475905888994774,0.8475905888994774,0.7857442329218931,0.8956674987103316
37,Conceder,0.20845489135213446,0.18486544786516837,0.028939324710485537,0.6093352666475064,0.4088950789998204,S1,Boulware,0.007039299816824496,nQ7cOgX6C,False,False,False,,7052983762120880286,0.8475905888994774,0.8475905888994774,0.7857442329218931,0.8956674987103316
38,MiCRO,0.8266006730466545,0.03304069759358923,0.8206756721592962,0.21476654024200592,0.5206836066443302,S3,RVFitter,0.023253597668372095,nxyg5Gk3p,False,False,False,,-1292645508561417449,0.6198166015352784,0.6198166015352784,0.9075002804849694,0.994482189760375
39,RVFitter,0.21476654024200592,0.11387781071089952,0.1138541961262084,0.8266006730466545,0.5206836066443302,S3,MiCRO,0.10409189842175692,nEJIxHn3I,False,False,False,,-1292645508561417449,0.6198166015352784,0.6198166015352784,0.9075002804849694,0.994482189760375
40,MiCRO,0.0001875984133678888,0.0001875984133678888,0.0,0.5318569662920022,0.26602228235268505,S8,RVFitter,0.5972848971141502,ntF6rI4TU,False,False,False,,7971779257482896284,0.64907943969468,0.6819261907121653,0.43625778396647,0.7004984385920516
41,RVFitter,0.5318569662920022,0.5318569662920022,0.0,0.0001875984133678888,0.26602228235268505,S8,MiCRO,215.60456869984046,nrofoQyjr,False,False,False,,7971779257482896284,0.64907943969468,0.6819261907121653,0.43625778396647,0.7004984385920516
42,MiCRO,0.0001875984133678888,0.0001875984133678888,0.0,0.5318569662920022,0.26602228235268505,S8,Boulware,0.39590199780650437,nN49Od45F,False,False,False,,-8270936995777254012,0.64907943969468,0.6819261907121653,0.43625778396647,0.7004984385920516
43,Boulware,0.5318569662920022,0.5318569662920022,0.0,0.0001875984133678888,0.26602228235268505,S8,MiCRO,0.769697301206179,n2nBFkqa9,False,False,False,,-8270936995777254012,0.64907943969468,0.6819261907121653,0.43625778396647,0.7004984385920516
44,RVFitter,0.9858529857839627,0.21112916989356692,0.9871697041956183,0.5007334181823075,0.7432932019831351,S2,Conceder,2.34703089913819,nN5u9D3RL,False,False,False,,7799916512988145945,0.9917018622082243,0.5021642896665486,0.9936194449706245,1.0
45,Conceder,0.5007334181823075,0.3763596930734031,0.3873051378975681,0.9858529857839627,0.7432932019831351,S2,RVFitter,0.0663085007108748,nLVqIMCSN,False,False,False,,7799916512988145945,0.9917018622082243,0.5021642896665486,0.9936194449706245,1.0
46,NashSeeker,0.03304069759358923,0.03304069759358923,0.0,0.11387781071089952,0.07345925415224437,S3,MiCRO,0.05833629961125553,ncBPB9bDU,False,False,False,,3881399722033701441,0.4987972220613792,0.4987972220613792,0.1280322500971605,0.5015112715099574
47,MiCRO,0.11387781071089952,0.11387781071089952,0.0,0.03304069759358923,0.07345925415224437,S3,NashSeeker,0.06241700274404138,nPDeh8hY1,False,False,False,,3881399722033701441,0.4987972220613792,0.4987972220613792,0.1280322500971605,0.5015112715099574
48,Group14,0.7891725831760602,0.0905877242900667,0.8950033392456057,0.6152993871341391,0.7022359851550997,DivideThePies7,Conceder,5.700009900145233,nPJXWS8NT,False,False,False,,5789710860440603502,0.636286144327768,0.5677521630602467,0.99896864245876,1.0
49,Conceder,0.6152993871341391,0.07144519241672467,0.5897816009501782,0.7891725831760602,0.7022359851550997,DivideThePies7,Group14,0.013698500231839716,nG5Tfb1NQ,False,False,False,,5789710860440603502,0.636286144327768,0.5677521630602467,0.99896864245876,1.0
50,Boulware,0.8230272405609848,0.4858492301374394,0.6560476161463433,0.8337868317973349,0.8284070361791598,S9,Boulware,0.011311099515296519,nrNJO8wA7,False,False,False,,-5264630362407600328,1.0,0.9918608940007944,0.9990289445012802,1.0
51,Boulware,0.8337868317973349,0.48036873480766584,0.6801324721268578,0.8230272405609848,0.8284070361791598,S9,Boulware,0.015492400736548007,nFwOXbRKa,False,False,False,,-5264630362407600328,1.0,0.9918608940007944,0.9990289445012802,1.0
52,MiCRO,0.8451966381545206,0.0905877242900667,0.9667794672936149,0.5592753321556787,0.7022359851550997,DivideThePies7,Conceder,0.00506320025306195,nD7RScBTi,False,False,False,,385271483808555971,0.5504219145896159,0.48262358133546657,0.99896864245876,1.0
53,Conceder,0.5592753321556787,0.07144519241672467,0.5290264258354845,0.8451966381545206,0.7022359851550997,DivideThePies7,MiCRO,0.007638499955646694,nKylGGIjO,False,False,False,,385271483808555971,0.5504219145896159,0.48262358133546657,0.99896864245876,1.0
54,MiCRO,0.1091916517141803,0.1091916517141803,0.0,0.563418737747654,0.3363051947309172,S4,Boulware,0.31012770743109286,nmd3ytgDM,False,False,False,,6136279167360787970,0.8015323987600219,0.8048927997771826,0.6145650919210854,0.8057407041018574
55,Boulware,0.563418737747654,0.563418737747654,0.0,0.1091916517141803,0.3363051947309172,S4,MiCRO,0.6388126007514074,nDYa2g6Jg,False,False,False,,6136279167360787970,0.8015323987600219,0.8048927997771826,0.6145650919210854,0.8057407041018574
56,Conceder,0.4958800244472122,0.0905877242900667,0.5192468136077582,0.8382130858893198,0.6670465551682659,DivideThePies7,NashSeeker,0.0070952000096440315,n9MzPjlXC,False,False,False,,-9066941045609832120,0.9614312968455762,0.9636601411161226,0.9489097764280187,1.0
57,NashSeeker,0.8382130858893198,0.07144519241672467,0.8315199186878356,0.4958800244472122,0.6670465551682659,DivideThePies7,Conceder,0.021235099877230823,nq4ypAVwm,False,False,False,,-9066941045609832120,0.9614312968455762,0.9636601411161226,0.9489097764280187,1.0
58,Group14,0.2622972127198661,0.09604419556140953,0.18391719632986864,0.6602177167400373,0.46125746472995166,S6,Boulware,290.2673677148996,nOKAzDdJN,False,False,False,,7644810396448814742,0.9363685103731363,0.9419400503855204,0.8704505805911156,0.9419400503855204
59,Boulware,0.6602177167400373,0.45015092508378757,0.38204445772371315,0.2622972127198661,0.46125746472995166,S6,Group14,1.7056067017838359,n0aqZM8PY,False,False,False,,7644810396448814742,0.9363685103731363,0.9419400503855204,0.8704505805911156,0.9419400503855204
60,Group14,0.750501491396335,0.750501491396335,0.0,0.23922858099389,0.4948650361951125,S0,Group14,0.10722340014763176,nMyl79U8e,False,False,False,,-4775699593004127434,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
61,Group14,0.23922858099389,0.23922858099389,0.0,0.750501491396335,0.4948650361951125,S0,Group14,1.4180688998894766,nbyTSMv7m,False,False,False,,-4775699593004127434,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
62,Group14,0.750501491396335,0.750501491396335,0.0,0.23922858099389,0.4948650361951125,S0,Boulware,0.08002330013550818,nP4P7iFoh,False,False,False,,4333034197862072467,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
63,Boulware,0.23922858099389,0.23922858099389,0.0,0.750501491396335,0.4948650361951125,S0,Group14,0.0009639000054448843,nyNM6jTBT,False,False,False,,4333034197862072467,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
64,Boulware,0.5864123258650099,0.0905877242900667,0.6352337421073665,0.7618130989880241,0.6741127124265169,DivideThePies7,RVFitter,0.007938300375826657,nBrbxgRWG,False,False,False,,2696774238391258133,0.907609568436566,0.8400854511511469,0.9589617670307446,0.9972887070450409
65,RVFitter,0.7618130989880241,0.07144519241672467,0.7486681046816358,0.5864123258650099,0.6741127124265169,DivideThePies7,Boulware,0.040166799910366535,n1pHmDUZa,False,False,False,,2696774238391258133,0.907609568436566,0.8400854511511469,0.9589617670307446,0.9972887070450409
66,RVFitter,0.1091916517141803,0.1091916517141803,0.0,0.563418737747654,0.3363051947309172,S4,MiCRO,8.873121099546552,npU0e3ndm,False,False,False,,3413328231243797503,0.8015323987600219,0.8048927997771826,0.6145650919210854,0.8057407041018574
67,MiCRO,0.563418737747654,0.563418737747654,0.0,0.1091916517141803,0.3363051947309172,S4,RVFitter,0.12128669675439596,nPcGXIPAn,False,False,False,,3413328231243797503,0.8015323987600219,0.8048927997771826,0.6145650919210854,0.8057407041018574
68,Group14,0.772331647692225,0.4858492301374394,0.5574091467844251,0.8839786541868622,0.8281551509395435,S9,NashSeeker,1.0711099996697158,nEi0iq4OK,False,False,False,,9072276506614639765,0.9494941125758243,0.9413783678027297,0.9987251800061958,1.0
69,NashSeeker,0.8839786541868622,0.48036873480766584,0.7767237008531537,0.772331647692225,0.8281551509395435,S9,Group14,0.013746100012212992,nODGf0hF2,False,False,False,,9072276506614639765,0.9494941125758243,0.9413783678027297,0.9987251800061958,1.0
70,Conceder,0.3667938264277255,0.21112916989356692,0.1983512443953033,0.5490853957073073,0.4579396110675164,S2,MiCRO,0.07181090116500854,na78DzUPZ,False,False,False,,5605732781358574053,0.48066246175802607,0.9867793873409607,0.6121644876678065,1.0
71,MiCRO,0.5490853957073073,0.3763596930734031,0.5378752788702084,0.3667938264277255,0.4579396110675164,S2,Conceder,0.0335815999424085,nBLVpmNCH,False,False,False,,5605732781358574053,0.48066246175802607,0.9867793873409607,0.6121644876678065,1.0
72,RVFitter,0.8568895275770744,0.750501491396335,0.42640750350030976,0.25627296737051125,0.5565812474737928,S0,RVFitter,2.817822099663317,nZGNJZM7l,False,False,False,,-923865340226580941,0.9804625963248531,0.9584643527339528,0.9864551066224774,0.9960701115952162
73,RVFitter,0.25627296737051125,0.23922858099389,0.02240408347475573,0.8568895275770744,0.5565812474737928,S0,RVFitter,0.10744859918486327,nWUPtcxEF,False,False,False,,-923865340226580941,0.9804625963248531,0.9584643527339528,0.9864551066224774,0.9960701115952162
74,Boulware,0.14797364983338654,0.14797364983338654,0.0,0.06263354808029709,0.10530359895684181,S5,MiCRO,0.00951980089303106,nQLZqWrXw,False,False,False,,-1031598724580553259,0.5649957495682828,0.6247836899658651,0.1898505801998235,0.6433807651491817
75,MiCRO,0.06263354808029709,0.06263354808029709,0.0,0.14797364983338654,0.10530359895684181,S5,Boulware,0.0055020994041115046,nbh9C0kkh,False,False,False,,-1031598724580553259,0.5649957495682828,0.6247836899658651,0.1898505801998235,0.6433807651491817
76,Linear,0.5804936828126748,0.21112916989356692,0.47065218530767333,0.5272461339167045,0.5538699083646896,S2,Linear,0.10405910259578377,noZxA8JJY,False,False,False,,818858121594529919,0.6573759386736053,0.8364245506352609,0.7404021851228237,1.0
77,Linear,0.5272461339167045,0.3763596930734031,0.4698668768384762,0.5804936828126748,0.5538699083646896,S2,Linear,0.0837098992196843,nLqqXbu0Q,False,False,False,,818858121594529919,0.6573759386736053,0.8364245506352609,0.7404021851228237,1.0
78,MiCRO,0.8463281872916107,0.4858492301374394,0.7013842931656364,0.805362734994,0.8258454611428054,S9,NashSeeker,0.005313899251632392,naDrAB46b,False,False,False,,6681939377087755845,0.9739792199549362,0.9821154445555645,0.9959397775904906,1.0
79,NashSeeker,0.805362734994,0.48036873480766584,0.6254319590759079,0.8463281872916107,0.8258454611428054,S9,MiCRO,0.012470299145206809,nGeIN8Sep,False,False,False,,6681939377087755845,0.9739792199549362,0.9821154445555645,0.9959397775904906,1.0
80,RVFitter,0.32599019702357906,0.14797364983338654,0.20893314761378148,0.7731189586402286,0.5495545778319039,S5,RVFitter,0.1287666007410735,njw1oqtZA,False,False,False,,-1906708063420507955,0.8606258496223543,0.7288982128734784,0.9907852769174254,1.0
81,RVFitter,0.7731189586402286,0.06263354808029709,0.7579590768422267,0.32599019702357906,0.5495545778319039,S5,RVFitter,0.04059609933756292,n6teI8uTB,False,False,False,,-1906708063420507955,0.8606258496223543,0.7288982128734784,0.9907852769174254,1.0
82,NashSeeker,0.7913032314013159,0.750501491396335,0.16353500561318174,0.29036211725368544,0.5408326743275007,S0,RVFitter,0.025109399808570743,no7PjIlYU,False,False,False,,1042299402266649771,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
83,RVFitter,0.29036211725368544,0.23922858099389,0.06721274614469287,0.7913032314013159,0.5408326743275007,S0,NashSeeker,0.05499189824331552,nZYLPc92a,False,False,False,,1042299402266649771,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
84,Group14,0.40364389060564904,0.14797364983338654,0.30007316173058063,0.6647332299238418,0.5341885602647454,S5,RVFitter,2.957276700530201,ndpoyotEh,False,False,False,,-9063523717429925332,0.9545900962762287,0.8225435358679836,0.9630820703852219,1.0
85,RVFitter,0.6647332299238418,0.06263354808029709,0.6423311615328878,0.40364389060564904,0.5341885602647454,S5,Group14,0.023420699639245868,nePt6AvM0,False,False,False,,-9063523717429925332,0.9545900962762287,0.8225435358679836,0.9630820703852219,1.0
86,NashSeeker,0.46468719815897763,0.09604419556140953,0.4078108694998834,0.5809290519110711,0.5228081250350244,S6,Group14,0.009015800198540092,nK1z1mz9f,False,False,False,,6202786859256085705,0.8894972113683219,0.8769682168874702,0.986604382090424,1.0
87,Group14,0.5809290519110711,0.45015092508378757,0.23784367891718636,0.46468719815897763,0.5228081250350244,S6,NashSeeker,0.3330829998012632,nda6LRY1U,False,False,False,,6202786859256085705,0.8894972113683219,0.8769682168874702,0.986604382090424,1.0
88,NashSeeker,0.4082899840390194,0.0001875984133678888,0.40817895935079584,0.8079975660354752,0.6081437750372474,S8,Boulware,0.34218839125242084,nzYdEU88S,False,False,False,,-8983883959896979954,0.9951661484352717,0.9290543851547883,0.9973129065895904,1.0
89,Boulware,0.8079975660354752,0.5318569662920022,0.5898637379184297,0.4082899840390194,0.6081437750372474,S8,NashSeeker,1.085101501783356,nncS6KYTL,False,False,False,,-8983883959896979954,0.9951661484352717,0.9290543851547883,0.9973129065895904,1.0
90,RVFitter,0.2956070375562228,0.09604419556140953,0.22076614920212112,0.6855887786557646,0.4905979081059937,S6,Group14,2.313303894479759,nKf7uwWVq,False,False,False,,-8388687957658749440,0.9625034508454728,0.9705854900966585,0.9258196703605979,0.9705854900966585
91,Group14,0.6855887786557646,0.45015092508378757,0.42818632296117576,0.2956070375562228,0.4905979081059937,S6,RVFitter,137.71735360857565,ndta9QBOI,False,False,False,,-8388687957658749440,0.9625034508454728,0.9705854900966585,0.9258196703605979,0.9705854900966585
92,RVFitter,0.750501491396335,0.750501491396335,0.0,0.23922858099389,0.4948650361951125,S0,MiCRO,1.52840490010567,nX3yhv2s3,False,False,False,,4683219847213782009,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
93,MiCRO,0.23922858099389,0.23922858099389,0.0,0.750501491396335,0.4948650361951125,S0,RVFitter,0.0733455017907545,nS9Hy0H0K,False,False,False,,4683219847213782009,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
94,Conceder,0.2978595054059765,0.21112916989356692,0.11051365389377013,0.55865349079631,0.42825649810114325,S2,RVFitter,0.12494679680094123,nLQH5BdSg,False,False,False,,6748884125273254337,0.42347913329947295,0.9295031156741589,0.5724846975769545,1.0
95,RVFitter,0.55865349079631,0.3763596930734031,0.5676707391623108,0.2978595054059765,0.42825649810114325,S2,Conceder,4.9048511002911255,nnze0UuNT,False,False,False,,6748884125273254337,0.42347913329947295,0.9295031156741589,0.5724846975769545,1.0
96,Boulware,0.7913032314013159,0.750501491396335,0.16353500561318174,0.29036211725368544,0.5408326743275007,S0,Group14,0.1258403992978856,njg3PyhsM,False,False,False,,4512284860695316070,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
97,Group14,0.29036211725368544,0.23922858099389,0.06721274614469287,0.7913032314013159,0.5408326743275007,S0,Boulware,20.863303799647838,nrTwO9WMg,False,False,False,,4512284860695316070,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
98,Group14,0.750501491396335,0.750501491396335,0.0,0.23922858099389,0.4948650361951125,S0,RVFitter,0.15219929988961667,n5fXwvJlM,False,False,False,,-472062186729007763,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
99,RVFitter,0.23922858099389,0.23922858099389,0.0,0.750501491396335,0.4948650361951125,S0,Group14,4.67000063508749e-05,nxsErTNxi,False,False,False,,-472062186729007763,0.9256829271200837,0.9470623347711452,0.8770725644445494,0.9537429977307983
100,Boulware,0.7913032314013159,0.750501491396335,0.16353500561318174,0.29036211725368544,0.5408326743275007,S0,Group14,0.14537890010979027,nN1K6gwk1,False,False,False,,1597957134233783764,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
101,Group14,0.29036211725368544,0.23922858099389,0.06721274614469287,0.7913032314013159,0.5408326743275007,S0,Boulware,30.566253598895855,n738Cx1rL,False,False,False,,1597957134233783764,0.9604777687980166,0.9884930596423508,0.9585431701842866,1.0
102,Linear,0.8465512016057667,0.750501491396335,0.3849710795747047,0.2818959902375009,0.5642235959216337,S0,NashSeeker,0.05660649831406772,n85r9K6Fn,False,False,False,,-8468362388904013794,1.0,0.9719847091556658,1.0,1.0
103,NashSeeker,0.2818959902375009,0.23922858099389,0.05608440088266279,0.8465512016057667,0.5642235959216337,S0,Linear,0.018867299193516374,n5N2daOQx,False,False,False,,-8468362388904013794,1.0,0.9719847091556658,1.0,1.0
104,NashSeeker,0.5960950771306903,0.0905877242900667,0.6476389561706773,0.7521303477223436,0.6741127124265169,DivideThePies7,RVFitter,0.05567840032745153,nI07eZoJG,False,False,False,,-8616714707957096738,0.8926968904930556,0.8254919098401733,0.9589617670307446,0.9985801638342876
105,RVFitter,0.7521303477223436,0.07144519241672467,0.7381676643089313,0.5960950771306903,0.6741127124265169,DivideThePies7,NashSeeker,0.09345859987661242,ntPCJLvrI,False,False,False,,-8616714707957096738,0.8926968904930556,0.8254919098401733,0.9589617670307446,0.9985801638342876
106,MiCRO,0.09604419556140953,0.09604419556140953,0.0,0.45015092508378757,0.2730975603225986,S6,NashSeeker,0.5392069005174562,nfz2Q7RgJ,False,False,False,,6056172764372416182,0.7558349111793327,0.7565996047294368,0.5153692853079305,0.7565996047294368
107,NashSeeker,0.45015092508378757,0.45015092508378757,0.0,0.09604419556140953,0.2730975603225986,S6,MiCRO,0.5275106034241617,nZAfoD53b,False,False,False,,6056172764372416182,0.7558349111793327,0.7565996047294368,0.5153692853079305,0.7565996047294368
108,Boulware,0.3919395027035125,0.3919395027035125,0.0,0.18486544786516837,0.28840247528434043,S1,Group14,0.008149999659508467,nkQYkpYfD,False,False,False,,3810716535925629176,0.7701589574589763,0.7701589574589763,0.5542022718135202,0.7708103209257493
