index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
846,Conceder,0.49782206372973875,0.3988656738949788,0.1646161024873362,0.5084244429533278,0.5031232533415333,S7,NashSeeker,0.02174840064253658,nz3cXB580,False,False,False,,-1633443316354151934,0.9697056087499005,0.9064135625186315,0.9739391688986998,1.0
847,NashSeeker,0.5084244429533278,0.23123335809650097,0.36056596338583297,0.49782206372973875,0.5031232533415333,S7,Conceder,0.02648579957894981,nYvVXp2ij,False,False,False,,-1633443316354151934,0.9697056087499005,0.9064135625186315,0.9739391688986998,1.0
848,Linear,0.5424198541780597,0.3988656738949788,0.2388054949602084,0.41992455451798105,0.4811722043480204,S7,Linear,0.043831599527038634,noEOcH2IU,False,False,False,,-7861128641254945742,0.9602187422486769,0.9764892115200541,0.9314466260253456,1.0
849,Linear,0.41992455451798105,0.23123335809650097,0.24544664939450625,0.5424198541780597,0.4811722043480204,S7,Linear,0.03723020129837096,nONZcQzti,False,False,False,,-7861128641254945742,0.9602187422486769,0.9764892115200541,0.9314466260253456,1.0
850,Group14,0.0010745031479135155,0.0010745031479135155,0.0,0.2836287679018489,0.1423516355248812,DivideThePies8,MiCRO,8.031077799154446,nLxwnkw6j,False,False,False,,-8156115852143996697,0.6017743076410768,0.6041870146645426,0.27036552565426036,0.6216868911159095
851,MiCRO,0.2836287679018489,0.2836287679018489,0.0,0.0010745031479135155,0.1423516355248812,DivideThePies8,Group14,0.014748699497431517,nU2WrFLeG,False,False,False,,-8156115852143996697,0.6017743076410768,0.6041870146645426,0.27036552565426036,0.6216868911159095
852,Conceder,0.4236295861808481,0.4231578900209886,0.0008177214383268565,0.5096092328300064,0.46661940950542724,S4,NashSeeker,0.12800420192070305,nMs1bMV1h,False,False,False,,6174772694568580965,0.9644210372816425,0.9644210372816425,0.9965233101452584,1.0
853,NashSeeker,0.5096092328300064,0.441290978200903,0.12227877475311205,0.4236295861808481,0.46661940950542724,S4,Conceder,0.05822449713014066,nIqyzZ6kP,False,False,False,,6174772694568580965,0.9644210372816425,0.9644210372816425,0.9965233101452584,1.0
854,Boulware,0.39840461082232315,0.0010745031479135155,0.3990469989560494,0.6518168546774097,0.5251107327498664,DivideThePies8,RVFitter,0.039652599254623055,nRqc2FbQe,False,False,False,,-5054757042221623637,0.996175781842609,0.98890243047333,0.9973319854256024,0.9988891325301386
855,RVFitter,0.6518168546774097,0.2836287679018489,0.5142450319212336,0.39840461082232315,0.5251107327498664,DivideThePies8,Boulware,1.3299430996412411,nslK56SM0,False,False,False,,-5054757042221623637,0.996175781842609,0.98890243047333,0.9973319854256024,0.9988891325301386
856,RVFitter,0.6649401008819585,0.16548116243141012,0.5984992979975691,0.4898362489937345,0.5773881749378466,S5,Group14,0.06368009757716209,noQQBlKdP,False,False,False,,-8465456435020206272,0.9873576336546491,0.9873576336546491,0.9847534010250139,0.9873576336546491
857,Group14,0.4898362489937345,0.12013854745135846,0.42017717729478316,0.6649401008819585,0.5773881749378466,S5,RVFitter,4.096999399596825,nm6QFYhIB,False,False,False,,-8465456435020206272,0.9873576336546491,0.9873576336546491,0.9847534010250139,0.9873576336546491
858,Linear,0.44579079898579377,0.0010745031479135155,0.446637946164346,0.6004270925319896,0.5231089457588917,DivideThePies8,Linear,0.022330200066789985,nIUELFh62,False,False,False,,-7393612381535538513,0.9522665367057385,0.9377571528898773,0.9935300326762211,1.0
859,Linear,0.6004270925319896,0.2836287679018489,0.4424694073855994,0.44579079898579377,0.5231089457588917,DivideThePies8,Linear,0.02118510100990534,nQOogA66w,False,False,False,,-7393612381535538513,0.9522665367057385,0.9377571528898773,0.9935300326762211,1.0
860,Boulware,0.6807641703956335,0.3988656738949788,0.4689442679595136,0.2656698429357406,0.47321700666568706,S7,Conceder,0.05578620079904795,n6JyPeGTM,False,False,False,,3685375123222488881,0.8147925982312545,0.8760266031418746,0.9160470622649778,0.9966327894600417
861,Conceder,0.2656698429357406,0.23123335809650097,0.04479445772253255,0.6807641703956335,0.47321700666568706,S7,Boulware,0.045776900253258646,nzjRSBVaD,False,False,False,,3685375123222488881,0.8147925982312545,0.8760266031418746,0.9160470622649778,0.9966327894600417
862,NashSeeker,0.6828191068280429,0.16548116243141012,0.6199236267738681,0.4898362489937345,0.5863276779108887,S5,Group14,0.023787898709997535,nDsMp5j0n,False,False,False,,1251028591673523181,1.0,1.0,1.0,1.0
863,Group14,0.4898362489937345,0.12013854745135846,0.42017717729478316,0.6828191068280429,0.5863276779108887,S5,NashSeeker,2.387355500482954,nZrgCni93,False,False,False,,1251028591673523181,1.0,1.0,1.0,1.0
864,Group14,0.5319028356298372,0.24608804502444664,0.37910897780452163,0.45350192620231444,0.4927023809160758,S1,RVFitter,2.3793343004072085,nQgDjBZtW,False,False,False,,3933926793080283736,0.9917975956881989,0.9917975956881989,0.9814074334897306,0.9917975956881989
865,RVFitter,0.45350192620231444,0.16169909259833515,0.3480884143480527,0.5319028356298372,0.4927023809160758,S1,Group14,0.12189409718848765,nyWy2LNhl,False,False,False,,3933926793080283736,0.9917975956881989,0.9917975956881989,0.9814074334897306,0.9917975956881989
866,Boulware,0.5290060427917411,0.5290060427917411,0.0,0.12880713941900795,0.32890659110537457,S2,MiCRO,0.017603200278244913,nOBsbFZ8R,False,False,False,,-4058594881955847704,0.5087976275253047,0.5616357133403067,0.43912890024882695,0.6688963623356678
867,MiCRO,0.12880713941900795,0.12880713941900795,0.0,0.5290060427917411,0.32890659110537457,S2,Boulware,0.008863799623213708,nAGBkuVNW,False,False,False,,-4058594881955847704,0.5087976275253047,0.5616357133403067,0.43912890024882695,0.6688963623356678
868,NashSeeker,0.29266206552346413,0.08748260015232343,0.22484992111426108,0.7112320762965662,0.5019470709100151,S6,Linear,0.16386579512618482,nSbtZNtfJ,False,False,False,,4006176301471006007,0.8578717368465897,0.758046595711549,0.9293117566186966,1.0
869,Linear,0.7112320762965662,0.05073732679259073,0.6957976629084841,0.29266206552346413,0.5019470709100151,S6,NashSeeker,0.4303244025213644,nxQtTJTjm,False,False,False,,4006176301471006007,0.8578717368465897,0.758046595711549,0.9293117566186966,1.0
870,MiCRO,0.35542629425558175,0.08748260015232343,0.2936313259867541,0.6000008695372773,0.47771358189642954,S6,MiCRO,0.040196801885031164,nxAlY4IgG,False,False,False,,385842874617877539,0.9481815640124781,0.848312342701917,0.8844455395424894,1.0
871,MiCRO,0.6000008695372773,0.05073732679259073,0.5786212375641101,0.35542629425558175,0.47771358189642954,S6,MiCRO,0.03543509938754141,nfOHZ1tBh,False,False,False,,385842874617877539,0.9481815640124781,0.848312342701917,0.8844455395424894,1.0
872,Conceder,0.39047136220795425,0.39047136220795425,0.0,0.051476231046262415,0.22097379662710834,DivideThePie3,MiCRO,0.07274300209246576,nAw74GwDm,False,False,False,,-6085783241037438497,0.7209736876618568,0.7209736876618568,0.4419475932542167,0.7209736876618568
873,MiCRO,0.051476231046262415,0.051476231046262415,0.0,0.39047136220795425,0.22097379662710834,DivideThePie3,Conceder,0.030972499400377274,nx6mX3RVK,False,False,False,,-6085783241037438497,0.7209736876618568,0.7209736876618568,0.4419475932542167,0.7209736876618568
874,Boulware,0.4432534083232418,0.4231578900209886,0.03483712085961336,0.47497939145892737,0.45911639989108455,S4,Boulware,0.12105999968480319,nR8nFa0zD,False,False,False,,-2402015340240824539,0.9880643258511346,0.9880643258511346,0.980499707559028,0.9917104313195438
875,Boulware,0.47497939145892737,0.441290978200903,0.06029688432369395,0.4432534083232418,0.45911639989108455,S4,Boulware,0.1601755991578102,nPvf2WvN1,False,False,False,,-2402015340240824539,0.9880643258511346,0.9880643258511346,0.980499707559028,0.9917104313195438
876,Boulware,0.6339204274804368,0.39047136220795425,0.39940545887122136,0.36607957251956325,0.5,DivideThePie3,NashSeeker,0.07379680126905441,nfOhkZgzC,False,False,False,,2901197936884123288,0.9646694553560408,0.9646694553560408,1.0,1.0
877,NashSeeker,0.36607957251956325,0.051476231046262415,0.33167681377170105,0.6339204274804368,0.5,DivideThePie3,Boulware,0.16942340007517487,ni8nbgYXO,False,False,False,,2901197936884123288,0.9646694553560408,0.9646694553560408,1.0,1.0
878,Group14,0.743201699329723,0.24608804502444664,0.6593789248525659,0.2524385957491748,0.4978201475394489,S1,Group14,1.8760995991760865,nIFuQiF0R,False,False,False,,-4879857583113413743,0.7982626826913821,0.7982626826913821,0.9916014459434669,1.0
879,Group14,0.2524385957491748,0.16169909259833515,0.10824216262879768,0.743201699329723,0.4978201475394489,S1,Group14,4.237908398150466,nmvUgoCoC,False,False,False,,-4879857583113413743,0.7982626826913821,0.7982626826913821,0.9916014459434669,1.0
880,Boulware,0.438480524618356,0.0010745031479135155,0.43929608358829925,0.6047578302369808,0.5216191774276684,DivideThePies8,Boulware,0.02871319931000471,ncUdnzu3N,False,False,False,,2738915855751012017,0.9581160146349654,0.9437189754201377,0.9907005464080155,1.0
881,Boulware,0.6047578302369808,0.2836287679018489,0.44851811028864386,0.438480524618356,0.5216191774276684,DivideThePies8,Boulware,0.028400099836289883,nv6qOKsAW,False,False,False,,2738915855751012017,0.9581160146349654,0.9437189754201377,0.9907005464080155,1.0
882,Group14,0.24608804502444664,0.24608804502444664,0.0,0.16169909259833515,0.2038935688113909,S1,MiCRO,1.4534551983233541,n6H3YlyYO,False,False,False,,1120820214275768545,0.7042982515651369,0.7042982515651369,0.40613293505949855,0.7043003788841224
883,MiCRO,0.16169909259833515,0.16169909259833515,0.0,0.24608804502444664,0.2038935688113909,S1,Group14,0.037578998948447406,nKAqFUqAs,False,False,False,,1120820214275768545,0.7042982515651369,0.7042982515651369,0.40613293505949855,0.7043003788841224
884,Group14,0.4231578900209886,0.4231578900209886,0.0,0.441290978200903,0.4322244341109458,S4,NashSeeker,0.9366553003201261,ntnqlqQcc,False,False,False,,-3213721706394105630,0.964630041074795,0.964630041074795,0.9230685973016541,0.964630041074795
885,NashSeeker,0.441290978200903,0.441290978200903,0.0,0.4231578900209886,0.4322244341109458,S4,Group14,0.05832010123413056,n6twouj41,False,False,False,,-3213721706394105630,0.964630041074795,0.964630041074795,0.9230685973016541,0.964630041074795
886,Linear,0.43626187479913703,0.4231578900209886,0.022716761747205383,0.4844897757616164,0.4603758252803767,S4,Boulware,0.20186329924035817,nLSfD1FI4,False,False,False,,1051345842475497647,0.981830271663274,0.981830271663274,0.9831893658378138,0.9918471083631429
887,Boulware,0.4844897757616164,0.441290978200903,0.07731895472460616,0.43626187479913703,0.4603758252803767,S4,Linear,0.2131322006462142,nRF4tNh6z,False,False,False,,1051345842475497647,0.981830271663274,0.981830271663274,0.9831893658378138,0.9918471083631429
888,Group14,0.5419770959241849,0.08748260015232343,0.49806666245238573,0.3582495306021422,0.4501133132631635,S6,Linear,34.98637860419694,nyzvCL2Ig,False,False,False,,-8571458135626396669,0.8351968815608689,0.9330656487332762,0.8333460200648142,1.0
889,Linear,0.3582495306021422,0.05073732679259073,0.32394848390121156,0.5419770959241849,0.4501133132631635,S6,Group14,1.8220154969021678,nRT28IOEH,False,False,False,,-8571458135626396669,0.8351968815608689,0.9330656487332762,0.8333460200648142,1.0
890,Linear,0.9923386551206047,0.5290060427917411,0.9881828579240499,0.5004210367717175,0.746379845946161,S2,Conceder,0.009541999897919595,ngPoQ6JeI,False,False,False,,6044236616041775034,0.9954425976821722,0.9300920781028186,0.9965046909419347,1.0
891,Conceder,0.5004210367717175,0.12880713941900795,0.6515049493610894,0.9923386551206047,0.746379845946161,S2,Linear,0.0010869998950511217,n6gD1DXKI,False,False,False,,6044236616041775034,0.9954425976821722,0.9300920781028186,0.9965046909419347,1.0
892,MiCRO,0.05153342826858424,0.05153342826858424,0.0,0.33527510862538024,0.19340426844698225,S0,NashSeeker,0.09150259883608669,nFFcsmtGA,False,False,False,,-1097073583008430354,0.6342036830356879,0.6389908737252246,0.34086364743337105,0.6405896011759709
893,NashSeeker,0.33527510862538024,0.33527510862538024,0.0,0.05153342826858424,0.19340426844698225,S0,MiCRO,0.07639170147012919,nIqkiY1Iv,False,False,False,,-1097073583008430354,0.6342036830356879,0.6389908737252246,0.34086364743337105,0.6405896011759709
894,Group14,0.5207751525983995,0.05153342826858424,0.4947372298775057,0.5648283469996471,0.5428017497990233,S0,NashSeeker,6.048731297254562,nQ9s65sqB,False,False,False,,5970362863991392142,0.8466887844469433,0.8807914796622319,0.9566561573610302,1.0
895,NashSeeker,0.5648283469996471,0.33527510862538024,0.34533570406783115,0.5207751525983995,0.5428017497990233,S0,Group14,0.04602839855942875,nxqYvQ9AF,False,False,False,,5970362863991392142,0.8466887844469433,0.8807914796622319,0.9566561573610302,1.0
896,Group14,0.5189134129841347,0.24608804502444664,0.3618796149326679,0.4807562236101559,0.4998348182971453,S1,Boulware,2.0648070994066074,nppjEMlqD,False,False,False,,5672433503183973815,0.9754253790340456,0.9754253790340456,0.9956144422962782,1.0
897,Boulware,0.4807562236101559,0.16169909259833515,0.38059976816766966,0.5189134129841347,0.4998348182971453,S1,Group14,0.15046410099603236,nbXVvWQK9,False,False,False,,5672433503183973815,0.9754253790340456,0.9754253790340456,0.9956144422962782,1.0
898,RVFitter,0.4787401399741098,0.0010745031479135155,0.47972966356760255,0.5740696019445338,0.5264048709593219,DivideThePies8,NashSeeker,0.08378089964389801,ncOhaXZhL,False,False,False,,735303022623494945,0.9216917565075993,0.9070516903244638,0.9997899154379873,1.0
899,NashSeeker,0.5740696019445338,0.2836287679018489,0.4056561342913721,0.4787401399741098,0.5264048709593219,DivideThePies8,RVFitter,0.03573779982980341,nSGgyuZtZ,False,False,False,,735303022623494945,0.9216917565075993,0.9070516903244638,0.9997899154379873,1.0
900,RVFitter,0.4742952793222997,0.4231578900209886,0.08865058291803934,0.46154400536310514,0.46791964234270245,S4,Conceder,8.983553101774305,nZZbXJHzX,False,False,False,,33120549465290269,0.9861963820195488,0.9861963820195488,0.9993001177631293,1.0
901,Conceder,0.46154400536310514,0.441290978200903,0.036249686996256865,0.4742952793222997,0.46791964234270245,S4,RVFitter,0.19415340037085116,nHe4gsxm0,False,False,False,,33120549465290269,0.9861963820195488,0.9861963820195488,0.9993001177631293,1.0
902,RVFitter,0.6683344696840019,0.39047136220795425,0.45586554961974873,0.3316655303159981,0.5,DivideThePie3,RVFitter,3.692650501616299,n87Avyegx,False,False,False,,-2718065616074535105,0.9990834975596059,0.9990834975596059,1.0,1.0
903,RVFitter,0.3316655303159981,0.051476231046262415,0.29539512708131344,0.6683344696840019,0.5,DivideThePie3,RVFitter,1.8177857995033264,nTNASv8xG,False,False,False,,-2718065616074535105,0.9990834975596059,0.9990834975596059,1.0,1.0
904,Boulware,0.6491531722757232,0.39047136220795425,0.4243964828376514,0.3508468277242768,0.5,DivideThePie3,RVFitter,0.09694180032238364,naugDuX5U,False,False,False,,1462804690699809684,0.9799022001513272,0.9799022001513272,1.0,1.0
905,RVFitter,0.3508468277242768,0.051476231046262415,0.31561739038783704,0.6491531722757232,0.5,DivideThePie3,Boulware,3.847039799322374,nvUMY2ONM,False,False,False,,1462804690699809684,0.9799022001513272,0.9799022001513272,1.0,1.0
906,RVFitter,0.7151038844167593,0.39047136220795425,0.532596012854708,0.2848961155832407,0.5,DivideThePie3,Group14,0.1045514983125031,ngIQVDwtw,False,False,False,,-4420887454169631334,0.9541470877076367,0.9541470877076367,1.0,1.0
907,Group14,0.2848961155832407,0.051476231046262415,0.24608754379919273,0.7151038844167593,0.5,DivideThePie3,RVFitter,7.290437702555209,nU7yRGbFM,False,False,False,,-4420887454169631334,0.9541470877076367,0.9541470877076367,1.0,1.0
908,Boulware,0.6828191068280429,0.16548116243141012,0.6199236267738681,0.4866294681559939,0.5847242874920184,S5,Boulware,0.05496300116647035,nFLKaNx9Y,False,False,False,,-9168514030444320642,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
909,Boulware,0.4866294681559939,0.12013854745135846,0.4165325343473603,0.6828191068280429,0.5847242874920184,S5,Boulware,0.0445003000786528,n63ZJl90i,False,False,False,,-9168514030444320642,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
910,MiCRO,0.6828191068280429,0.16548116243141012,0.6199236267738681,0.4866294681559939,0.5847242874920184,S5,Boulware,0.03951199760194868,nidRClTM2,False,False,False,,6269404220777181152,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
911,Boulware,0.4866294681559939,0.12013854745135846,0.4165325343473603,0.6828191068280429,0.5847242874920184,S5,MiCRO,0.0633235014975071,n0zspzNYP,False,False,False,,6269404220777181152,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
912,RVFitter,0.9954794575465624,0.5290060427917411,0.9948814736374086,0.5002480819825017,0.7478637697645321,S2,Linear,0.12434010044671595,nrGiyIcWl,False,False,False,,-8671190974271138196,0.9980259960521947,0.9275086862768649,0.9984859033956722,1.0
913,Linear,0.5002480819825017,0.12880713941900795,0.6512017289971782,0.9954794575465624,0.7478637697645321,S2,RVFitter,0.016739099635742605,nlo3yRFpg,False,False,False,,-8671190974271138196,0.9980259960521947,0.9275086862768649,0.9984859033956722,1.0
914,Conceder,0.4432534083232418,0.4231578900209886,0.03483712085961336,0.47497939145892737,0.45911639989108455,S4,Conceder,0.13813430001027882,nDnU6jpLa,False,False,False,,-1816875140482325771,0.9880643258511346,0.9880643258511346,0.980499707559028,0.9917104313195438
915,Conceder,0.47497939145892737,0.441290978200903,0.06029688432369395,0.4432534083232418,0.45911639989108455,S4,Conceder,0.13030559697654098,nPpJMGEMi,False,False,False,,-1816875140482325771,0.9880643258511346,0.9880643258511346,0.980499707559028,0.9917104313195438
916,Linear,0.24018165146863374,0.0010745031479135155,0.24014034709020787,0.812568410261068,0.5263750308648508,DivideThePies8,Boulware,0.02610550168901682,nZkyJCtOE,False,False,False,,4149433065461546884,0.8313189700433927,0.8459289859498588,0.9997332407619466,1.0
917,Boulware,0.812568410261068,0.2836287679018489,0.738765302407056,0.24018165146863374,0.5263750308648508,DivideThePies8,Linear,0.03766509925480932,nRDABFibH,False,False,False,,4149433065461546884,0.8313189700433927,0.8459289859498588,0.9997332407619466,1.0
918,RVFitter,0.019241154742996716,0.0010745031479135155,0.018245150971641255,0.9984346374517915,0.5088378960973942,DivideThePies8,MiCRO,0.7077679004287347,nLQcerU0r,False,False,False,,-6939994184171233041,0.6202596422081956,0.6349577184291093,0.9664253223640278,1.0
919,MiCRO,0.9984346374517915,0.2836287679018489,0.9983630117512934,0.019241154742996716,0.5088378960973942,DivideThePies8,RVFitter,0.020505900378338993,nKaezqiF7,False,False,False,,-6939994184171233041,0.6202596422081956,0.6349577184291093,0.9664253223640278,1.0
920,NashSeeker,0.3846229961206218,0.05153342826858424,0.3511874617193793,0.7305169947678642,0.557569995444243,S0,Conceder,0.023198100039735436,nzeo5txCk,False,False,False,,-4434622457541301532,0.998330034957498,0.9675672698272134,0.9826843216680736,1.0
921,Conceder,0.7305169947678642,0.33527510862538024,0.5945946831103953,0.3846229961206218,0.557569995444243,S0,NashSeeker,0.009396699606440961,nNi8mgd2L,False,False,False,,-4434622457541301532,0.998330034957498,0.9675672698272134,0.9826843216680736,1.0
922,Group14,0.6828191068280429,0.16548116243141012,0.6199236267738681,0.4898362489937345,0.5863276779108887,S5,NashSeeker,0.9071723005035892,nO7GYQl1b,False,False,False,,-2175679425575405770,1.0,1.0,1.0,1.0
923,NashSeeker,0.4898362489937345,0.12013854745135846,0.42017717729478316,0.6828191068280429,0.5863276779108887,S5,Group14,0.0184639006620273,n0icqD8Qs,False,False,False,,-2175679425575405770,1.0,1.0,1.0,1.0
924,Boulware,0.39840461082232315,0.0010745031479135155,0.3990469989560494,0.6518168546774097,0.5251107327498664,DivideThePies8,RVFitter,0.03196559951175004,nvOUJiSGJ,False,False,False,,5836209721808534110,0.996175781842609,0.98890243047333,0.9973319854256024,0.9988891325301386
925,RVFitter,0.6518168546774097,0.2836287679018489,0.5142450319212336,0.39840461082232315,0.5251107327498664,DivideThePies8,Boulware,1.2911730004707351,nkQSWYSUF,False,False,False,,5836209721808534110,0.996175781842609,0.98890243047333,0.9973319854256024,0.9988891325301386
926,MiCRO,0.4231578900209886,0.4231578900209886,0.0,0.441290978200903,0.4322244341109458,S4,Group14,0.04717749904375523,nvmqBE25V,False,False,False,,-5910101294684712353,0.964630041074795,0.964630041074795,0.9230685973016541,0.964630041074795
927,Group14,0.441290978200903,0.441290978200903,0.0,0.4231578900209886,0.4322244341109458,S4,MiCRO,0.983359398203902,nSHHcPRdN,False,False,False,,-5910101294684712353,0.964630041074795,0.964630041074795,0.9230685973016541,0.964630041074795
928,Boulware,0.7918967590597997,0.32358519754428233,0.6986729384471053,0.6364942334086143,0.714195496234207,S9,Group14,0.022455699858255684,njmobRxmD,False,False,False,,-273269974676263868,0.9651445135100679,0.8791461782528934,0.9534976225823857,1.0
929,Group14,0.6364942334086143,0.4016455136682362,0.39293844482777784,0.7918967590597997,0.714195496234207,S9,Boulware,3.6387799005024135,n4I97tr9G,False,False,False,,-273269974676263868,0.9651445135100679,0.8791461782528934,0.9534976225823857,1.0
930,Group14,0.6078115211409235,0.39047136220795425,0.35657087371687973,0.3921884788590765,0.5,DivideThePie3,Linear,2.751359300571494,n4oJghK44,False,False,False,,-4860622166718676906,0.9385605490165275,0.9385605490165275,1.0,1.0
931,Linear,0.3921884788590765,0.051476231046262415,0.3592026462221756,0.6078115211409235,0.5,DivideThePie3,Group14,0.06604479812085629,n90yrCTOL,False,False,False,,-4860622166718676906,0.9385605490165275,0.9385605490165275,1.0,1.0
932,NashSeeker,0.94068606799744,0.5290060427917411,0.8780196624045616,0.503337659947454,0.7220118639724471,S2,Linear,0.01928040012717247,nHrY7irOo,False,False,False,,-7683614077774043922,0.9529535908849751,0.9725810454618024,0.9639705751328296,1.0
933,Linear,0.503337659947454,0.12880713941900795,0.65661830612183,0.94068606799744,0.7220118639724471,S2,NashSeeker,0.01569050003308803,nKr7ML3PY,False,False,False,,-7683614077774043922,0.9529535908849751,0.9725810454618024,0.9639705751328296,1.0
934,Linear,0.4501080774057844,0.4231578900209886,0.0467202149749026,0.4844897757616164,0.4672989265837004,S4,Group14,0.12461800023447722,nJ8EwgBnZ,False,False,False,,2227236878072689598,0.9902289587492823,0.9902289587492823,0.9979745026896465,1.0
935,Group14,0.4844897757616164,0.441290978200903,0.07731895472460616,0.4501080774057844,0.4672989265837004,S4,Linear,1.104744402342476,n9uIo1iRw,False,False,False,,2227236878072689598,0.9902289587492823,0.9902289587492823,0.9979745026896465,1.0
936,Group14,0.6828191068280429,0.16548116243141012,0.6199236267738681,0.4866294681559939,0.5847242874920184,S5,Boulware,1.6335702020442113,nXaNXx9vJ,False,False,False,,-532895552248029313,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
937,Boulware,0.4866294681559939,0.12013854745135846,0.4165325343473603,0.6828191068280429,0.5847242874920184,S5,Group14,0.07266510091722012,nRxNb2YvP,False,False,False,,-532895552248029313,0.9977324635238546,0.9977324635238546,0.9972653680198362,0.9977324635238546
938,RVFitter,0.6698220031354782,0.39047136220795425,0.4583060148567305,0.33017799686452176,0.5,DivideThePie3,RVFitter,3.471181802568026,nYxhVDBoc,False,False,False,,2340057573621189913,0.9994289689889178,0.9994289689889178,1.0,1.0
939,RVFitter,0.33017799686452176,0.051476231046262415,0.29382686543077285,0.6698220031354782,0.5,DivideThePie3,RVFitter,1.4838397990679368,n9s0gMxI3,False,False,False,,2340057573621189913,0.9994289689889178,0.9994289689889178,1.0,1.0
940,Group14,0.2305041827044348,0.0010745031479135155,0.2304210613042714,0.8211791814957313,0.5258416821000831,DivideThePies8,RVFitter,3.671773300273344,n47iuHYac,False,False,False,,8474776244374187781,0.8218492096598442,0.8364664943155691,0.9987202624522012,1.0
941,RVFitter,0.8211791814957313,0.2836287679018489,0.7507918901416426,0.2305041827044348,0.5258416821000831,DivideThePies8,Group14,0.02540639997459948,nzwRK94j6,False,False,False,,8474776244374187781,0.8218492096598442,0.8364664943155691,0.9987202624522012,1.0
942,Conceder,0.24342329559246342,0.08748260015232343,0.1708906542123697,0.7976808604627657,0.5205520780276145,S6,Group14,1.323678795597516,nm9wiQyR9,False,False,False,,-3230369127845390792,0.7875235240031759,0.6877097076977807,0.9637573243854607,0.9996758104376047
943,Group14,0.7976808604627657,0.05073732679259073,0.7868670650941854,0.24342329559246342,0.5205520780276145,S6,Conceder,36.7203836068511,nBRKXBAba,False,False,False,,-3230369127845390792,0.7875235240031759,0.6877097076977807,0.9637573243854607,0.9996758104376047
944,MiCRO,0.0010745031479135155,0.0010745031479135155,0.0,0.2836287679018489,0.1423516355248812,DivideThePies8,Group14,0.015772199374623597,nFidiBrVD,False,False,False,,372327799752333654,0.6017743076410768,0.6041870146645426,0.27036552565426036,0.6216868911159095
945,Group14,0.2836287679018489,0.2836287679018489,0.0,0.0010745031479135155,0.1423516355248812,DivideThePies8,MiCRO,3.3287766000721604,n4DuKAGY4,False,False,False,,372327799752333654,0.6017743076410768,0.6041870146645426,0.27036552565426036,0.6216868911159095
946,Conceder,0.41724057197856335,0.32358519754428233,0.13972423709892728,0.8485503386675037,0.6328954553230335,S9,Group14,0.01630179979838431,nGJU8wIhi,False,False,False,,-3009659670293166659,0.7292528971843365,0.8151987715242418,0.8449567592845953,1.0
947,Group14,0.8485503386675037,0.4016455136682362,0.7477412996561037,0.41724057197856335,0.6328954553230335,S9,Conceder,3.28313790098764,nWdjU54wN,False,False,False,,-3009659670293166659,0.7292528971843365,0.8151987715242418,0.8449567592845953,1.0
948,Boulware,0.7091357322425651,0.0010745031479135155,0.7111208113604283,0.34361432948713655,0.5263750308648508,DivideThePies8,Conceder,0.026365998317487538,nVoFpLgX7,False,False,False,,-7024975412957937680,0.6830933125248628,0.6684670928550165,0.9997332407619466,1.0
949,Conceder,0.34361432948713655,0.2836287679018489,0.08378130129735348,0.7091357322425651,0.5263750308648508,DivideThePies8,Boulware,0.021937000681646168,nJ7Fm5p70,False,False,False,,-7024975412957937680,0.6830933125248628,0.6684670928550165,0.9997332407619466,1.0
950,Conceder,0.43626187479913703,0.4231578900209886,0.022716761747205383,0.4844897757616164,0.4603758252803767,S4,Boulware,0.17065669933799654,nrFINTWEZ,False,False,False,,6801797253390125367,0.981830271663274,0.981830271663274,0.9831893658378138,0.9918471083631429
951,Boulware,0.4844897757616164,0.441290978200903,0.07731895472460616,0.43626187479913703,0.4603758252803767,S4,Conceder,0.18201110092923045,nvJbhWrSO,False,False,False,,6801797253390125367,0.981830271663274,0.981830271663274,0.9831893658378138,0.9918471083631429
952,Group14,0.6435806017170583,0.05153342826858424,0.6242151184808741,0.4115837088651962,0.5275821552911273,S0,Conceder,7.975899100769311,nF9ZrHJZe,False,False,False,,2883543776281481127,0.7078326605133449,0.7419346982400592,0.9298325172310788,1.0
953,Conceder,0.4115837088651962,0.33527510862538024,0.11479726610209129,0.6435806017170583,0.5275821552911273,S0,Group14,0.19014589895959944,n0mZuXOuw,False,False,False,,2883543776281481127,0.7078326605133449,0.7419346982400592,0.9298325172310788,1.0
954,MiCRO,0.94068606799744,0.5290060427917411,0.8780196624045616,0.503337659947454,0.7220118639724471,S2,Boulware,0.016367199830710888,n9Ew1tC4O,False,False,False,,-6876221793882834689,0.9529535908849751,0.9725810454618024,0.9639705751328296,1.0
955,Boulware,0.503337659947454,0.12880713941900795,0.65661830612183,0.94068606799744,0.7220118639724471,S2,MiCRO,0.023543600807897747,nflxJYZhm,False,False,False,,-6876221793882834689,0.9529535908849751,0.9725810454618024,0.9639705751328296,1.0
