index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
18,Group14,0.9732927949548066,0.2883238037230543,0.968107575614582,0.5028841416382797,0.7380884682965432,S1,Linear,0.6234332000312861,n4B6jgzFO,False,False,False,,-864152698778722207,0.9823627276861657,0.7739367230992907,0.986550730839517,1.0
19,Linear,0.5028841416382797,0.1446265915434399,0.5334860107517093,0.9732927949548066,0.7380884682965432,S1,Group14,0.022450800170190632,nbVwDPJSP,False,False,False,,-864152698778722207,0.9823627276861657,0.7739367230992907,0.986550730839517,1.0
20,MiCRO,0.8624842764112144,0.2883238037230543,0.8114952798495243,0.515560107078485,0.6890221917448497,S1,Linear,0.009112099884077907,nCEKjibel,False,False,False,,-5446105722073363342,0.8956933646157175,0.8605990725238872,0.9209673040947995,1.0
21,Linear,0.515560107078485,0.1446265915434399,0.552361956934369,0.8624842764112144,0.6890221917448497,S1,MiCRO,0.020469600276555866,njYXKkVYe,False,False,False,,-5446105722073363342,0.8956933646157175,0.8605990725238872,0.9209673040947995,1.0
22,Conceder,0.7063510740340587,0.6846444566724934,0.06883220485844549,0.3643816782246261,0.5353663761293423,S4,RVFitter,1.4921352016972378,nqY8mCVh6,False,False,False,,8548717519894632718,0.9160530937700035,0.9049485874420918,0.9983727673944894,1.0
23,RVFitter,0.3643816782246261,0.15007476535793315,0.2521479585871398,0.7063510740340587,0.5353663761293423,S4,Conceder,112.00088660008623,nEBpSs3hV,False,False,False,,8548717519894632718,0.9160530937700035,0.9049485874420918,0.9983727673944894,1.0
24,NashSeeker,0.8981751189275593,0.2883238037230543,0.8619392787201974,0.5113440879346205,0.7047596034310899,S1,NashSeeker,0.021638500009430572,nBHyVe2Ua,False,False,False,,-5148240719158694122,0.9236207255912349,0.8326732035372164,0.9420023909000642,1.0
25,NashSeeker,0.5113440879346205,0.1446265915434399,0.5460838276005483,0.8981751189275593,0.7047596034310899,S1,NashSeeker,0.03473649997613393,nrn0FdoEf,False,False,False,,-5148240719158694122,0.9236207255912349,0.8326732035372164,0.9420023909000642,1.0
26,Group14,0.6846444566724934,0.6846444566724934,0.0,0.15007476535793315,0.4173596110152133,S4,Conceder,0.15104519997839816,nzYvAf3q1,False,False,False,,8743874892267411089,0.8893464027967309,0.8912958734775298,0.778309001884866,0.8921490441276446
27,Conceder,0.15007476535793315,0.15007476535793315,0.0,0.6846444566724934,0.4173596110152133,S4,Group14,0.0007794000266585499,nXgdU36qr,False,False,False,,8743874892267411089,0.8893464027967309,0.8912958734775298,0.778309001884866,0.8921490441276446
28,Linear,0.6876263645933437,0.514670402765411,0.35636804928740556,0.31622444622716617,0.5019254054102549,S6,Conceder,0.5873321968247183,n5uYuyxUW,False,False,False,,2546607833710984164,0.9473298874870232,0.9473298874870232,0.9614405669500776,1.0
29,Conceder,0.31622444622716617,0.21760331623674756,0.1260500357901065,0.6876263645933437,0.5019254054102549,S6,Linear,0.5176243023888674,niEEHwgtL,False,False,False,,2546607833710984164,0.9473298874870232,0.9473298874870232,0.9614405669500776,1.0
30,Boulware,0.7033223476490669,0.514670402765411,0.38870892267563284,0.25145432888216684,0.4773883382656169,S6,Conceder,0.7579108020290732,n9Wp97pIG,False,False,False,,3752275563511347186,0.9011511812948205,0.9011511812948205,0.9144396949229873,1.0
31,Conceder,0.25145432888216684,0.21760331623674756,0.04326579259334177,0.7033223476490669,0.4773883382656169,S6,Boulware,0.6652620023232885,nBl2O4vlJ,False,False,False,,3752275563511347186,0.9011511812948205,0.9011511812948205,0.9144396949229873,1.0
32,Boulware,0.04203983864644409,0.04203983864644409,0.0,0.4951756045865424,0.26860772161649327,S5,MiCRO,0.018568200175650418,nul6cVoDD,False,False,False,,-4595105828273113592,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
33,MiCRO,0.4951756045865424,0.4951756045865424,0.0,0.04203983864644409,0.26860772161649327,S5,Boulware,0.03629109964822419,nfrEl1dG0,False,False,False,,-4595105828273113592,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
34,Group14,0.44643872939646556,0.44643872939646556,0.0,0.4392432235590694,0.4428409764777675,DivideThePie9,MiCRO,1.2077952999679837,nywarHKGI,False,False,False,,-1657201097716171863,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
35,MiCRO,0.4392432235590694,0.4392432235590694,0.0,0.44643872939646556,0.4428409764777675,DivideThePie9,Group14,0.007575599680421874,nWJq71mZp,False,False,False,,-1657201097716171863,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
36,NashSeeker,0.4070433860552367,0.04203983864644409,0.3810216354854032,0.6234866750164247,0.5152650305358307,S5,Linear,0.012481199868489057,nzhll9c8K,False,False,False,,268359419719908934,0.8802551589801263,0.8802551589801263,0.9929312664223733,1.0
37,Linear,0.6234866750164247,0.4951756045865424,0.2541697104887214,0.4070433860552367,0.5152650305358307,S5,NashSeeker,0.029627800249727443,nWLJoOFGn,False,False,False,,268359419719908934,0.8802551589801263,0.8802551589801263,0.9929312664223733,1.0
38,Group14,0.44643872939646556,0.44643872939646556,0.0,0.4392432235590694,0.4428409764777675,DivideThePie9,Group14,1.2875835997401737,nhFFx8e1c,False,False,False,,-8680905873025330651,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
39,Group14,0.4392432235590694,0.4392432235590694,0.0,0.44643872939646556,0.4428409764777675,DivideThePie9,Group14,1.269797399872914,nNEKUUH2K,False,False,False,,-8680905873025330651,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
40,MiCRO,0.6258983902580239,0.17187384472802908,0.5519200673207368,0.8530909346288587,0.7394946624434413,S2,RVFitter,0.34281390011892654,noyXMG09v,False,False,False,,-8552881538105183479,0.8097574677128746,0.8114317092523428,0.971074576267957,1.0
41,RVFitter,0.8530909346288587,0.028763467235684865,0.8487408614459407,0.6258983902580239,0.7394946624434413,S2,MiCRO,25.388058100506896,ngyfs4y6r,False,False,False,,-8552881538105183479,0.8097574677128746,0.8114317092523428,0.971074576267957,1.0
42,Boulware,0.8057528609720592,0.2883238037230543,0.731313382909606,0.5225530248170014,0.6641529428945303,S1,Group14,0.01709810007014312,nlEGUfByt,False,False,False,,-339161870095190570,0.8512758584304193,0.9050161004695869,0.8877263354540932,1.0
43,Group14,0.5225530248170014,0.1446265915434399,0.5627752023407766,0.8057528609720592,0.6641529428945303,S1,Boulware,2.6691836996469647,nD8Svml5m,False,False,False,,-339161870095190570,0.8512758584304193,0.9050161004695869,0.8877263354540932,1.0
44,MiCRO,0.41726063832932253,0.41726063832932253,0.0,0.6255948622609806,0.5214277502951515,DivideThePies3,RVFitter,0.025277000095229596,n7jt0r4do,False,False,False,,7289144408373145556,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
45,RVFitter,0.6255948622609806,0.6255948622609806,0.0,0.41726063832932253,0.5214277502951515,DivideThePies3,MiCRO,0.8454307998181321,nLfOR8Ct3,False,False,False,,7289144408373145556,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
46,Conceder,0.4961163016388643,0.04203983864644409,0.4740034933716137,0.5410946235513706,0.5186054625951174,S5,Group14,0.007348400045884773,nx1iigDHL,False,False,False,,7307054291585873,0.7944576227824354,0.7944576227824354,0.999368379827054,1.0
47,Group14,0.5410946235513706,0.4951756045865424,0.09096038024711531,0.4961163016388643,0.5186054625951174,S5,Conceder,0.4701154999784194,nJXI2034m,False,False,False,,7307054291585873,0.7944576227824354,0.7944576227824354,0.999368379827054,1.0
48,Linear,0.514670402765411,0.514670402765411,0.0,0.21760331623674756,0.36613685950107927,S6,MiCRO,0.6989468025858514,nVhxxvi06,False,False,False,,-7563186789914027255,0.8494696436322764,0.8494696436322764,0.701336943668575,0.8646200128738755
49,MiCRO,0.21760331623674756,0.21760331623674756,0.0,0.514670402765411,0.36613685950107927,S6,Linear,0.38293739917571656,nf6goa9oa,False,False,False,,-7563186789914027255,0.8494696436322764,0.8494696436322764,0.701336943668575,0.8646200128738755
50,RVFitter,0.6227205669439345,0.03515340173779695,0.653884697105494,0.5662774329041615,0.594498999924048,DivideThePies8,Group14,0.20153129936079495,n6oHHZVYx,False,False,False,,8167391377042179902,0.8433622404943718,0.8433622404943718,0.9999999999999998,1.0
51,Group14,0.5662774329041615,0.18415767885354775,0.5829627738413534,0.6227205669439345,0.594498999924048,DivideThePies8,RVFitter,9.027444199775346,nuMEW4qfz,False,False,False,,8167391377042179902,0.8433622404943718,0.8433622404943718,0.9999999999999998,1.0
52,Conceder,0.3646534102240111,0.04203983864644409,0.3367713863191639,0.6626972144649697,0.5136753123444904,S5,Conceder,0.016682200046489015,n2cPtEX1T,False,False,False,,-4905808800399192846,0.9210863753152895,0.9210863753152895,0.9898678314841615,1.0
53,Conceder,0.6626972144649697,0.4951756045865424,0.3318413519640328,0.3646534102240111,0.5136753123444904,S5,Conceder,0.007250100083183497,neDcUelCd,False,False,False,,-4905808800399192846,0.9210863753152895,0.9210863753152895,0.9898678314841615,1.0
54,RVFitter,0.5536721467849394,0.4077547221784534,0.246380055816086,0.44632785321506063,0.5,DivideThePie7,Group14,0.014339599874801934,ndSQMEEVF,False,False,False,,8189271024115769234,0.9604273630829357,0.9604273630829357,1.0,1.0
55,Group14,0.44632785321506063,0.38213482319638575,0.10389488261947857,0.5536721467849394,0.5,DivideThePie7,RVFitter,1.2200257001677528,naJfrMmfa,False,False,False,,8189271024115769234,0.9604273630829357,0.9604273630829357,1.0,1.0
56,Linear,0.49135151408390637,0.4480400278448757,0.07954022760646039,0.5272766590636911,0.5093140865737987,DivideThePies0,Linear,0.044634699646849185,n8kKLGnjk,False,False,False,,-6519772420212635907,1.0,0.999780245783356,0.9999999999999998,1.0
57,Linear,0.5272766590636911,0.48919975095022916,0.07509591735532076,0.49135151408390637,0.5093140865737987,DivideThePies0,Linear,0.020294500107411295,ntuvBNjO9,False,False,False,,-6519772420212635907,1.0,0.999780245783356,0.9999999999999998,1.0
58,Conceder,0.41653851402526976,0.03515340173779695,0.4244312878531048,0.7589003678844379,0.5877194409548538,DivideThePies8,Linear,0.040394000214291736,nkBJLXhW6,False,False,False,,7141291869350772968,0.8929340032788033,0.8929340032788033,0.9885961810363678,1.0
59,Linear,0.7589003678844379,0.18415767885354775,0.8768287655657458,0.41653851402526976,0.5877194409548538,DivideThePies8,Conceder,0.04776700047659688,naX1UVhh7,False,False,False,,7141291869350772968,0.8929340032788033,0.8929340032788033,0.9885961810363678,1.0
60,Group14,0.5139686859876061,0.4480400278448757,0.12107597613991875,0.5046594871599914,0.5093140865737988,DivideThePies0,Conceder,1.9844089997641277,nAlo4ADz0,False,False,False,,-3713035358086325354,0.9769221128910266,0.9767243861172972,1.0,1.0
61,Conceder,0.5046594871599914,0.48919975095022916,0.030489951266103765,0.5139686859876061,0.5093140865737988,DivideThePies0,Group14,0.0441385000012815,n3hmNxuig,False,False,False,,-3713035358086325354,0.9769221128910266,0.9767243861172972,1.0,1.0
62,MiCRO,0.41726063832932253,0.41726063832932253,0.0,0.6255948622609806,0.5214277502951515,DivideThePies3,NashSeeker,0.00913399996352382,n2cmxQoks,False,False,False,,4402931213147742896,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
63,NashSeeker,0.6255948622609806,0.6255948622609806,0.0,0.41726063832932253,0.5214277502951515,DivideThePies3,MiCRO,0.025704200263135135,ni9pg2LDF,False,False,False,,4402931213147742896,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
64,MiCRO,0.44643872939646556,0.44643872939646556,0.0,0.4392432235590694,0.4428409764777675,DivideThePie9,MiCRO,0.022517699952004477,nprMiequh,False,False,False,,-2468992287419130475,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
65,MiCRO,0.4392432235590694,0.4392432235590694,0.0,0.44643872939646556,0.4428409764777675,DivideThePie9,MiCRO,0.011606600222876295,n3WIxZiRE,False,False,False,,-2468992287419130475,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
66,Group14,0.44643872939646556,0.44643872939646556,0.0,0.4392432235590694,0.4428409764777675,DivideThePie9,MiCRO,1.3838517001713626,nP2OH1E0r,False,False,False,,7612766773986032473,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
67,MiCRO,0.4392432235590694,0.4392432235590694,0.0,0.44643872939646556,0.4428409764777675,DivideThePie9,Group14,0.007957399997394532,nLHI6NAdm,False,False,False,,7612766773986032473,0.9428402716737846,0.9428402716737846,0.885681952955535,0.9428402716737846
68,Linear,0.41653851402526976,0.03515340173779695,0.4244312878531048,0.7589003678844379,0.5877194409548538,DivideThePies8,Boulware,0.25646449901978485,nslakQBIJ,False,False,False,,-6485321345023831947,0.8929340032788033,0.8929340032788033,0.9885961810363678,1.0
69,Boulware,0.7589003678844379,0.18415767885354775,0.8768287655657458,0.41653851402526976,0.5877194409548538,DivideThePies8,Linear,0.3547769995930139,ncJAJvqde,False,False,False,,-6485321345023831947,0.8929340032788033,0.8929340032788033,0.9885961810363678,1.0
70,NashSeeker,0.41726063832932253,0.41726063832932253,0.0,0.6255948622609806,0.5214277502951515,DivideThePies3,MiCRO,0.016943500260822475,nSq9RQUsX,False,False,False,,3560913205271242385,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
71,MiCRO,0.6255948622609806,0.6255948622609806,0.0,0.41726063832932253,0.5214277502951515,DivideThePies3,NashSeeker,0.011011499853339046,nlKPqp9A9,False,False,False,,3560913205271242385,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
72,MiCRO,0.03515340173779695,0.03515340173779695,0.0,0.18415767885354775,0.10965554029567234,DivideThePies8,NashSeeker,0.1165636999940034,nYCm1vqK7,False,False,False,,3299293387300792795,0.35937729621647463,0.35937729621647463,0.18445033601348648,0.4034837720404919
73,NashSeeker,0.18415767885354775,0.18415767885354775,0.0,0.03515340173779695,0.10965554029567234,DivideThePies8,MiCRO,0.10387429987895302,nFfD5onlt,False,False,False,,3299293387300792795,0.35937729621647463,0.35937729621647463,0.18445033601348648,0.4034837720404919
74,MiCRO,0.7049382802932205,0.17187384472802908,0.6480023207115229,0.7995296839590895,0.752233982126155,S2,Linear,0.07633400027407333,nok2cGm9J,False,False,False,,2052304269975568750,0.8772521327337182,0.8789321790726677,0.9878033372598992,1.0
75,Linear,0.7995296839590895,0.028763467235684865,0.7935933335134532,0.7049382802932205,0.752233982126155,S2,MiCRO,0.1596227007394191,nSttxdKuP,False,False,False,,2052304269975568750,0.8772521327337182,0.8789321790726677,0.9878033372598992,1.0
76,Linear,0.514670402765411,0.514670402765411,0.0,0.21760331623674756,0.36613685950107927,S6,MiCRO,0.8422355005459394,n4fQ7TnLK,False,False,False,,-4748619829079169882,0.8494696436322764,0.8494696436322764,0.701336943668575,0.8646200128738755
77,MiCRO,0.21760331623674756,0.21760331623674756,0.0,0.514670402765411,0.36613685950107927,S6,Linear,0.44640360042103566,n2WMv1kSL,False,False,False,,-4748619829079169882,0.8494696436322764,0.8494696436322764,0.701336943668575,0.8646200128738755
78,Linear,0.6846444566724934,0.6846444566724934,0.0,0.15007476535793315,0.4173596110152133,S4,MiCRO,1.0597139991587028,nA3px7P8s,False,False,False,,8647127687017232807,0.8893464027967309,0.8912958734775298,0.778309001884866,0.8921490441276446
79,MiCRO,0.15007476535793315,0.15007476535793315,0.0,0.6846444566724934,0.4173596110152133,S4,Linear,0.4902457024145406,nKQIo7ZCj,False,False,False,,8647127687017232807,0.8893464027967309,0.8912958734775298,0.778309001884866,0.8921490441276446
80,MiCRO,0.04203983864644409,0.04203983864644409,0.0,0.4951756045865424,0.26860772161649327,S5,Conceder,0.0074227998848073184,nEP6sMbSY,False,False,False,,-8555817609051827471,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
81,Conceder,0.4951756045865424,0.4951756045865424,0.0,0.04203983864644409,0.26860772161649327,S5,MiCRO,0.012058199878083542,nT4hLFr02,False,False,False,,-8555817609051827471,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
82,RVFitter,0.4649267720532194,0.4480400278448757,0.03101199230270972,0.5410536758338425,0.5029902239435309,DivideThePies0,RVFitter,0.7568417998845689,nruhUgYJ4,False,False,False,,2735645160770119351,0.9784985808399311,0.9787158804468599,0.9875835701446839,0.9964359062391966
83,RVFitter,0.5410536758338425,0.48919975095022916,0.10226718109583365,0.4649267720532194,0.5029902239435309,DivideThePies0,RVFitter,2.3687749999808148,nwmN6AXnk,False,False,False,,2735645160770119351,0.9784985808399311,0.9787158804468599,0.9875835701446839,0.9964359062391966
84,Boulware,0.6490166418662995,0.03515340173779695,0.683148757461286,0.5264222400434082,0.5877194409548538,DivideThePies8,NashSeeker,0.23437879950506613,njn3ZXqcH,False,False,False,,2181109938838858168,0.7994829435851711,0.7994829435851711,0.9885961810363678,1.0
85,NashSeeker,0.5264222400434082,0.18415767885354775,0.5221596001352137,0.6490166418662995,0.5877194409548538,DivideThePies8,Boulware,0.06055460046627559,ntDS5gqgp,False,False,False,,2181109938838858168,0.7994829435851711,0.7994829435851711,0.9885961810363678,1.0
86,Boulware,0.7485073033220763,0.6846444566724934,0.20251062015821075,0.31437539661846237,0.5314413499702693,S4,Boulware,0.6643654002400581,nNN1ZwBgH,False,False,False,,6740156504386779243,0.9622943465852807,0.9511888572588257,0.9910532206256748,1.0
87,Boulware,0.31437539661846237,0.15007476535793315,0.19331186387202862,0.7485073033220763,0.5314413499702693,S4,Boulware,0.7356600994535256,nBOB4CrIs,False,False,False,,6740156504386779243,0.9622943465852807,0.9511888572588257,0.9910532206256748,1.0
88,Linear,0.710189791491348,0.2883238037230543,0.5962483906288712,0.535261758414509,0.6227257749529285,S1,Linear,0.01327349990606308,nLoEGdrJ7,False,False,False,,-273556258120873651,0.7763677906943449,0.979930291176712,0.8323535657050631,1.0
89,Linear,0.535261758414509,0.1446265915434399,0.5816999440157133,0.710189791491348,0.6227257749529285,S1,Linear,0.01046259983559139,nBVK8GTqr,False,False,False,,-273556258120873651,0.7763677906943449,0.979930291176712,0.8323535657050631,1.0
90,RVFitter,0.503952598251423,0.41726063832932253,0.16916052098441797,0.7649965907433387,0.6344745944973809,DivideThePies3,RVFitter,0.47207380007603206,n0cm88QwN,False,False,False,,-1507998343281341008,0.949141120238769,0.9677440623046399,0.9734951162641773,0.9922480727676865
91,RVFitter,0.7649965907433387,0.6255948622609806,0.3723346333414748,0.503952598251423,0.6344745944973809,DivideThePies3,RVFitter,0.4613707000098657,n81SLPG5g,False,False,False,,-1507998343281341008,0.949141120238769,0.9677440623046399,0.9734951162641773,0.9922480727676865
92,RVFitter,0.41726063832932253,0.41726063832932253,0.0,0.6255948622609806,0.5214277502951515,DivideThePies3,MiCRO,0.2397489000868518,nBUvoOiq8,False,False,False,,-5438878767468512783,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
93,MiCRO,0.6255948622609806,0.6255948622609806,0.0,0.41726063832932253,0.5214277502951515,DivideThePies3,RVFitter,0.013405699981376529,naq3hBZlv,False,False,False,,-5438878767468512783,0.8340170152010797,0.8408993133494056,0.8000436468209798,0.8451116476372909
94,NashSeeker,0.8981751189275593,0.2883238037230543,0.8619392787201974,0.5113440879346205,0.7047596034310899,S1,RVFitter,0.015303899970604107,npRqICMqN,False,False,False,,-5680485594144293097,0.9236207255912349,0.8326732035372164,0.9420023909000642,1.0
95,RVFitter,0.5113440879346205,0.1446265915434399,0.5460838276005483,0.8981751189275593,0.7047596034310899,S1,NashSeeker,0.057209899940062314,nByDURv2C,False,False,False,,-5680485594144293097,0.9236207255912349,0.8326732035372164,0.9420023909000642,1.0
96,NashSeeker,0.5346704985089964,0.4077547221784534,0.21429597007067208,0.4653295014910036,0.5,DivideThePie7,Conceder,0.03822129999753088,nNFyZoTiY,False,False,False,,-7378774716216139270,0.9794290113588787,0.9794290113588787,1.0,1.0
97,Conceder,0.4653295014910036,0.38213482319638575,0.13464859554799105,0.5346704985089964,0.5,DivideThePie7,NashSeeker,0.010506799968425184,nyRblsCRW,False,False,False,,-7378774716216139270,0.9794290113588787,0.9794290113588787,1.0,1.0
98,Linear,0.5585810510843487,0.514670402765411,0.0904759334051352,0.4818884461123697,0.5202347485983592,S6,Boulware,0.8265214003622532,nVDNnVNq6,False,False,False,,2566670284040928149,0.903294668910396,0.903294668910396,0.9965122033038227,1.0
99,Boulware,0.4818884461123697,0.21760331623674756,0.3377891744178109,0.5585810510843487,0.5202347485983592,S6,Linear,0.8196954972227104,nEjbbzwLm,False,False,False,,2566670284040928149,0.903294668910396,0.903294668910396,0.9965122033038227,1.0
100,NashSeeker,0.6784294132356822,0.6846444566724934,-0.019708051969635786,0.3755777083256216,0.5270035607806519,S4,Linear,0.33829359931405634,nxVzY7Xit,False,False,False,,7179672901626439310,0.8968845627255331,0.8858433981526449,0.9827774527181266,0.9900519543260917
101,Linear,0.3755777083256216,0.15007476535793315,0.2653209173894638,0.6784294132356822,0.5270035607806519,S4,NashSeeker,1.1098128985613585,nOuPevs0n,False,False,False,,7179672901626439310,0.8968845627255331,0.8858433981526449,0.9827774527181266,0.9900519543260917
102,Conceder,0.5585810510843487,0.514670402765411,0.0904759334051352,0.4818884461123697,0.5202347485983592,S6,RVFitter,1.3595338000741322,npCazER27,False,False,False,,-2175418803411632924,0.903294668910396,0.903294668910396,0.9965122033038227,1.0
103,RVFitter,0.4818884461123697,0.21760331623674756,0.3377891744178109,0.5585810510843487,0.5202347485983592,S6,Conceder,103.82707679938176,njyHdJimp,False,False,False,,-2175418803411632924,0.903294668910396,0.903294668910396,0.9965122033038227,1.0
104,Boulware,0.963314970896496,0.17187384472802908,0.9620894815838593,0.5465370936227871,0.7549260322596416,S2,Linear,0.3644303987384774,nWblBhU3H,False,False,False,,7712414317451653326,0.8655444610507483,0.8638639218409803,0.9913384289589113,1.0
105,Linear,0.5465370936227871,0.028763467235684865,0.5331080803160642,0.963314970896496,0.7549260322596416,S2,Boulware,0.38527190050808713,nqcufxwfX,False,False,False,,7712414317451653326,0.8655444610507483,0.8638639218409803,0.9913384289589113,1.0
106,MiCRO,0.04203983864644409,0.04203983864644409,0.0,0.4951756045865424,0.26860772161649327,S5,MiCRO,0.009892500063870102,ns4eZLk9x,False,False,False,,-3244292680757492412,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
107,MiCRO,0.4951756045865424,0.4951756045865424,0.0,0.04203983864644409,0.26860772161649327,S5,MiCRO,0.005726199771743268,neqUQHz6u,False,False,False,,-3244292680757492412,0.7580012899956959,0.7580012899956959,0.5176151871166937,0.7581226119308634
108,RVFitter,0.9236832293131623,0.17187384472802908,0.913912453055197,0.5936967879635467,0.7586900086383546,S2,Linear,45.447223098162794,nvLFh7H9A,False,False,False,,-3872501641164534130,0.9092288432703808,0.907546751396126,0.9962811309859471,1.0
